tract,Year,City,LACity,Community_Name,SPA,SD,CD,ca_ssd,ca_sad,us_cd,DemogSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totEncampPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamEncampHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamEncampPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndEncampPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
109800,2020,Los Angeles,1,North Hills,2,3,12,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989,0,0,0,0,1.989
111100,2020,Los Angeles,1,Granada Hills,2,5,12,18,38,30,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.989,0,0,0,0,4.989
111201,2020,Los Angeles,1,Granada Hills,2,5,12,18,38,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.42,0,0,0,0,0.019,0,0,0,0,0.066,0,0,0,0,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42,0,0,0,0,2.42
111202,2020,Los Angeles,1,Granada Hills,2,5,12,18,38,30,3,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
111204,2020,Los Angeles,1,Porter Ranch/Northridge,2,5,12,27,38,30,0,0,0,3,6,0,0,0,0,0,0,0,2,0,0,0,0,3.978,0,0,0,0,0.086,0,0,0,0,0.31,0,0,0,0,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.978,0,0,0,0,9.978
111205,2020,Los Angeles,1,Northridge,2,5,12,27,45,30,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,1.852,3.978,0,0,0,0.043,0.086,0,0,0,0.165,0.31,0,0,0,1.688,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.831,0,0,0,0,5.831
111206,2020,Los Angeles,1,Porter Ranch,2,5,12,27,38,30,0,0,0,2,2,0,0,0,0,0,1,2,0,0,0,1.607,3.705,0,0,0,0.063,0.086,0,0,0,0.218,0.329,0,0,0,1.39,3.376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.312,0,0,0,0,7.312
111301,2020,Los Angeles,1,Granada Hills,2,5,12,18,38,30,0,0,0,2,4,0,0,0,0,0,10,3,3,0,2,16.073,5.557,5.967,0,2.84,0.628,0.13,0.129,0,0.038,2.177,0.494,0.465,0,0.132,13.896,5.064,5.502,0,2.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.437,0,0,0,0,34.437
111302,2020,Los Angeles,1,Northridge,2,5,12,18,45,30,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
111400,2020,Los Angeles,1,Granada Hills/North Hills,2,5,12,18,38,29,0,0,0,2,7,1,3,0,0,0,2,0,0,2,3,3.215,0,0,3.181,4.26,0.126,0,0,0.025,0.057,0.435,0,0,0.086,0.198,2.779,0,0,3.095,4.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.655,0,0,0,0,20.655
113101,2020,Los Angeles,1,Chatsworth,2,5,12,27,38,30,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,3.978,0,0,0,0,0.086,0,0,0,0,0.31,0,0,0,0,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.978,0,0,0,0,5.978
113102,2020,Los Angeles,1,Chatsworth,2,5,12,27,38,30,3,0,0,4,7,0,0,0,0,0,5,0,0,10,9,8.036,0,0,15.905,12.779,0.314,0,0,0.127,0.171,1.089,0,0,0.432,0.595,6.948,0,0,15.473,12.183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.72,0,0,0,0,43.72
113211,2020,Los Angeles,1,Chatsworth,2,5,12,27,38,30,0,0,0,4,0,0,0,0,0,0,2,0,1,0,0,3.215,0,1.989,0,0,0.126,0,0.043,0,0,0.435,0,0.155,0,0,2.779,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.204,0,0,0,0,5.204
113212,2020,Los Angeles,1,Chatsworth,2,5,12,27,38,30,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
113213,2020,Los Angeles,1,Chatsworth,2,5,12,27,45,30,0,0,0,1,3,0,0,0,0,0,3,0,6,0,0,4.822,0,11.934,0,0,0.188,0,0.258,0,0,0.653,0,0.931,0,0,4.169,0,11.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.756,0,0,0,0,19.756
113231,2020,Los Angeles/Unincorporated,1,West Hills/Chatsworth,2,5,12,27,45,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113232,2020,Los Angeles,1,West Hills,2,5,12,27,45,30,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.852,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.852,0,0,0,0,2.852
113233,2020,Los Angeles,1,Canoga Park,2,5,3,27,45,30,1,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1.607,0,3.978,0,0,0.063,0,0.086,0,0,0.218,0,0.31,0,0,1.39,0,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.585,0,0,0,0,6.585
113234,2020,Los Angeles,1,Canoga Park,2,3,3,27,45,30,0,0,0,1,2,0,0,0,0,0,0,0,7,0,0,0,0,13.923,0,0,0,0,0.302,0,0,0,0,1.086,0,0,0,0,12.837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.923,0,0,0,0,15.923
113235,2020,Unincorporated,1,Chatsworth,2,5,3,27,45,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113237,2020,Los Angeles,1,Chatsworth,2,5,12,27,45,30,0,0,0,3,12,0,0,0,0,0,0,0,6,10,1,0,0,11.934,15.905,1.42,0,0,0.258,0.127,0.019,0,0,0.931,0.432,0.066,0,0,11.003,15.473,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.259,0,0,0,0,41.259
113301,2020,Los Angeles,1,Northridge,2,5,12,27,45,30,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,1.607,0,0,0,0,0.063,0,0,0,0,0.218,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.607,0,0,0,0,2.607
113303,2020,Los Angeles,1,Chatsworth,2,5,12,27,45,30,0,0,0,2,5,0,0,0,0,0,4,2,9,0,0,6.429,3.705,17.901,0,0,0.251,0.086,0.388,0,0,0.871,0.329,1.396,0,0,5.558,3.376,16.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.035,0,0,0,0,33.035
113321,2020,Los Angeles,1,Chatsworth,2,5,12,27,45,30,10,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1.607,0,1.989,0,0,0.063,0,0.043,0,0,0.218,0,0.155,0,0,1.39,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.596,0,0,0,0,4.596
113322,2020,Los Angeles,1,Chatsworth,2,5,12,27,45,30,0,0,0,3,1,0,0,0,0,0,0,2,3,0,0,0,3.705,5.967,0,0,0,0.086,0.129,0,0,0,0.329,0.465,0,0,0,3.376,5.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.672,0,0,0,0,10.672
113401,2020,Los Angeles,1,Northridge/Winnetka,2,3,12,27,45,30,0,0,0,4,4,0,0,0,0,0,0,0,2,0,3,0,0,3.978,0,4.26,0,0,0.086,0,0.057,0,0,0.31,0,0.198,0,0,3.668,0,4.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.238,0,0,0,0,12.238
113421,2020,Los Angeles,1,Canoga Park/Chatsworth/Winnetka,2,3,3,27,45,30,22,0,0,3,1,0,0,0,0,0,0,1,17,0,0,0,1.852,33.814,0,0,0,0.043,0.732,0,0,0,0.165,2.638,0,0,0,1.688,31.176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.667,0,0,0,0,36.667
113422,2020,Los Angeles,1,Canoga Park/Winnetka,2,3,3,27,45,30,5,0,0,2,6,0,0,0,0,0,2,0,4,3,1,3.215,0,7.956,4.772,1.42,0.126,0,0.172,0.038,0.019,0.435,0,0.62,0.13,0.066,2.779,0,7.336,4.642,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.362,0,0,0,0,23.362
115101,2020,Los Angeles,1,Northridge,2,3,12,18,45,30,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,1.607,1.852,0,0,0,0.063,0.043,0,0,0,0.218,0.165,0,0,0,1.39,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.459,0,0,0,0,4.459
115103,2020,Los Angeles,1,Northridge,2,5,12,18,45,30,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989,0,0,0,0,1.989
115104,2020,Los Angeles,1,Northridge,2,3,12,18,45,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115201,2020,Los Angeles,1,Northridge,2,3,12,27,45,30,0,0,0,2,3,0,0,0,0,0,0,1,1,0,0,0,1.852,1.989,0,0,0,0.043,0.043,0,0,0,0.165,0.155,0,0,0,1.688,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.842,0,0,0,0,6.842
115202,2020,Los Angeles,1,Northridge,2,3,12,27,45,30,0,0,0,4,6,0,0,0,0,0,0,0,4,0,3,0,0,7.956,0,4.26,0,0,0.172,0,0.057,0,0,0.62,0,0.198,0,0,7.336,0,4.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.216,0,0,0,0,18.216
115301,2020,Los Angeles,1,Northridge,2,3,12,27,45,30,5,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.989,0,0,0,0,3.989
115302,2020,Los Angeles,1,Northridge,2,3,12,27,45,30,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1.607,0,3.978,0,0,0.063,0,0.086,0,0,0.218,0,0.31,0,0,1.39,0,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.585,0,0,0,0,6.585
115401,2020,Los Angeles,1,Northridge,2,3,12,18,45,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115403,2020,Los Angeles,1,Northridge,2,3,12,18,45,30,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2.84,0,0,0,0,0.038,0,0,0,0,0.132,0,0,0,0,2.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84,0,0,0,0,4.84
115404,2020,Los Angeles,1,Northridge,2,3,12,27,45,30,2,0,0,1,0,0,0,0,0,0,1,0,1,0,4,1.607,0,1.989,0,5.679,0.063,0,0.043,0,0.076,0.218,0,0.155,0,0.265,1.39,0,1.834,0,5.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.276,0,0,0,0,9.276
117101,2020,Los Angeles,1,North Hills,2,3,7,18,46,29,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.989,0,0,0,0,2.989
117102,2020,Los Angeles,1,North Hills,2,3,7,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3.978,0,0,0,0,0.086,0,0,0,0,0.31,0,0,0,0,3.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.978,0,0,0,0,3.978
117201,2020,Los Angeles,1,North Hills,2,3,7,18,46,29,0,0,0,1,2,0,0,0,0,0,0,1,0,1,0,0,1.852,0,1.591,0,0,0.043,0,0.013,0,0,0.165,0,0.043,0,0,1.688,0,1.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.443,0,0,0,0,5.443
117202,2020,Los Angeles,1,North Hills,2,3,12,18,46,29,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,1.607,0,0,1.591,0,0.063,0,0,0.013,0,0.218,0,0,0.043,0,1.39,0,0,1.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.198,0,0,0,0,5.198
117301,2020,Los Angeles,1,North Hills,2,3,12,18,46,29,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
117302,2020,Los Angeles,1,Northridge,2,3,12,18,45,30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117303,2020,Los Angeles,1,North Hills,2,3,12,18,46,29,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.852,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852,0,0,0,0,1.852
117404,2020,Los Angeles,1,North Hills,2,3,12,18,46,29,0,0,0,2,12,0,0,0,0,0,1,1,0,7,6,1.607,1.852,0,11.134,8.519,0.063,0.043,0,0.089,0.114,0.218,0.165,0,0.303,0.397,1.39,1.688,0,10.831,8.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.112,0,0,0,0,35.112
117405,2020,Los Angeles,1,North Hills,2,3,7,18,46,29,9,0,0,1,1,0,0,12,0,0,0,2,0,0,2,0,3.705,0,0,2.84,0,0.086,0,0,0.038,0,0.329,0,0,0.132,0,3.376,0,0,2.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.545,0,0,0,0,19.545
117407,2020,Los Angeles,1,North Hills,2,3,6,18,46,29,2,0,0,1,3,0,0,0,0,0,0,0,1,8,1,0,0,1.989,12.724,1.42,0,0,0.043,0.102,0.019,0,0,0.155,0.346,0.066,0,0,1.834,12.378,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.133,0,0,0,0,19.133
117408,2020,Los Angeles,1,North Hills,2,3,6,18,46,29,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
117510,2020,Los Angeles,1,North Hills,2,3,7,18,46,29,1,0,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,0,22,0,22,27
117520,2020,Los Angeles,1,North Hills,2,3,6,18,46,29,4,0,1,1,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4.26,0,0,0,0,0.057,0,0,0,0,0.198,0,0,0,0,4.061,0,0,0,0,0,0,0,0,0,0,12,1,2,0,0,0,0,0,0,0,0,12.26,0,14,0,14,26.26
117530,2020,Los Angeles,1,North Hills,2,3,6,18,46,29,0,0,0,2,9,0,0,0,0,0,0,0,0,5,4,0,0,0,7.953,5.68,0,0,0,0.064,0.076,0,0,0,0.216,0.264,0,0,0,7.736,5.414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.632,0,0,0,0,22.632
119001,2020,Los Angeles,1,Arleta,2,3,6,18,39,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119002,2020,Los Angeles,1,Arleta,2,3,6,18,39,29,8,0,0,2,0,0,0,0,0,0,3,0,7,0,0,4.822,0,13.923,0,0,0.188,0,0.301,0,0,0.653,0,1.086,0,0,4.169,0,12.838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.745,0,0,0,0,18.745
119201,2020,Los Angeles,1,Arleta,2,3,6,18,39,29,2,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,5.557,1.989,0,0,0,0.13,0.043,0,0,0,0.494,0.155,0,0,0,5.064,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.547,0,0,0,0,7.547
119202,2020,Los Angeles,1,Arleta,2,3,6,18,39,29,0,0,0,2,4,0,0,0,0,0,0,2,6,2,3,0,3.705,11.934,3.182,4.26,0,0.086,0.258,0.026,0.057,0,0.329,0.931,0.086,0.198,0,3.376,11.003,3.094,4.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.08,0,0,0,0,27.08
119310,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.852,0,0,0,0,0.043,0,0,0,0,0.165,0,0,0,0,1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.852,0,0,0,0,1.852
119320,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4.772,1.42,0,0,0,0.038,0.019,0,0,0,0.13,0.066,0,0,0,4.642,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.191,0,0,0,0,6.191
119340,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,3,0,0,0,0,0,0,0,0,1,1,0,0,0,1.591,1.42,0,0,0,0.013,0.019,0,0,0,0.043,0.066,0,0,0,1.547,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.01,0,0,0,0,6.01
119341,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
119342,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119400,2020,Los Angeles,1,Arleta,2,3,6,18,39,29,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,5.967,0,0,0,0,0.129,0,0,0,0,0.465,0,0,0,0,5.502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.967,0,0,0,0,5.967
119700,2020,Los Angeles,1,Arleta/Panorama City,2,3,6,18,39,29,0,0,0,3,6,0,0,0,0,0,1,0,4,0,0,1.607,0,7.956,0,0,0.063,0,0.172,0,0,0.218,0,0.62,0,0,1.39,0,7.336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.563,0,0,0,0,15.563
119800,2020,Los Angeles,1,Arleta,2,3,6,18,39,29,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.607,0,1.989,0,0,0.063,0,0.043,0,0,0.218,0,0.155,0,0,1.39,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.596,0,0,0,0,3.596
119900,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120010,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1.989,0,1.42,0,0,0.043,0,0.019,0,0,0.155,0,0.066,0,0,1.834,0,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.409,0,0,0,0,3.409
120020,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,10,0,0,0,0,0,2,2,3,8,1,3.215,3.705,5.967,12.724,1.42,0.126,0.086,0.129,0.102,0.019,0.435,0.329,0.465,0.346,0.066,2.779,3.376,5.502,12.378,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.031,0,0,0,0,37.031
120030,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,4,0,0,0,0,0,0,0,0,3,2,0,0,0,4.772,2.84,0,0,0,0.038,0.038,0,0,0,0.13,0.132,0,0,0,4.642,2.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.611,0,0,0,0,11.611
120103,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
120104,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,1.591,1.42,0,0,0,0.013,0.019,0,0,0,0.043,0.066,0,0,0,1.547,1.354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01,0,0,0,0,5.01
120105,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120106,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120107,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.989,0,0,0,0,0.043,0,0,0,0,0.155,0,0,0,0,1.834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.989,0,0,0,0,1.989
120108,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,2,2,0,0,0,0,0,0,1,0,0,4,0,1.852,0,0,5.679,0,0.043,0,0,0.076,0,0.165,0,0,0.265,0,1.688,0,0,5.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.532,0,0,0,0,9.532
120300,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,2,32,0,0,0,0,0,15,20,25,24,40,24.109,37.049,49.726,38.173,56.795,0.942,0.864,1.077,0.306,0.76,3.265,3.293,3.879,1.037,2.646,20.844,33.757,45.848,37.135,54.148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237.851,0,0,0,0,237.851
120400,2020,Los Angeles,1,Panorama City,2,3,6,18,46,29,0,0,0,2,4,0,0,0,0,0,2,0,1,2,6,3.215,0,1.989,3.181,8.519,0.126,0,0.043,0.025,0.114,0.435,0,0.155,0.086,0.397,2.779,0,1.834,3.095,8.122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.904,0,0,0,0,20.904
121010,2020,Los Angeles,1,Sun Valley,2,3,6,18,39,29,0,0,0,4,10,0,0,0,0,0,4,2,11,0,4,6.429,3.705,21.879,0,5.679,0.251,0.086,0.473,0,0.076,0.871,0.329,1.707,0,0.265,5.559,3.376,20.172,0,5.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.693,0,0,0,0,47.693
