tract_split,Year,City,LACity,Community_Name,SPA,sd,cd,ca_ssd,ca_sad,us_cd,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
113102_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113211_r1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113211_r2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,10,1,3,0,0,0,3,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113212,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,3,0,0,0,0,0,1,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,34
113213,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,3,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113231_xw1,2023,,2,Unincorporated - West Chatsworth,2,3,0,27,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113231_xw2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113232,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,46,32,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
113234_q1,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113234_q2,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113235,2023,,2,Unincorporated - Lake Manor,2,3,0,27,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113237,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,2,3,37,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113238,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113239,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,5,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,0,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113301_q3,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113303,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,5,0,0,0,0,0,7,7,65,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113322_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113322_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113323,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113324,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113423,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113424_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113424_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113424_q3,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,4,0,0,0,0,0,5,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113425,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113426_x1,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,1,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113426_x2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,2,3,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113427_q1,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113427_q2,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113428,2023,Los Angeles city,1,Los Angeles city,2,3,3,20,46,32,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115101_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115101_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115103,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
115104_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115104_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115202_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115202_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115202_q3,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,1,0,0,0,0,0,0,4,12,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5
115203,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115204,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115301_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115301_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115302,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,5,0,0,0,0,0,3,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115401,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115403,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,7,0,0,0,0,0,1,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115404,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,0,0,0,5,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117101,2023,Los Angeles city,1,Los Angeles city,2,3,7,20,43,29,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117102,2023,Los Angeles city,1,Los Angeles city,2,3,7,20,43,29,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117201,2023,Los Angeles city,1,Los Angeles city,2,3,7,20,40,29,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117202,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,5,0,0,0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117301_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117301_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117302_q1,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117302_q2,2023,Los Angeles city,1,Los Angeles city,2,3,12,27,40,32,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117303,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,3,0,0,0,0,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117404,2023,Los Angeles city,1,Los Angeles city,2,3,12,20,40,32,4,0,0,0,0,0,3,4,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117405,2023,Los Angeles city,1,Los Angeles city,2,3,7,20,40,29,2,0,0,16,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117407,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,5,0,0,0,0,0,1,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117408,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,4,0,0,0,0,0,2,1,0,2,5,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,46
117510_x1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117510_x2,2023,Los Angeles city,1,Los Angeles city,2,3,7,20,43,29,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,4,0,0,34,0,0,0,0,0,0,0,0,0,0,0,38,0,38
117520,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,3,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117530,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119001,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119003,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119004,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,2,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119201,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119202,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,3,0,0,0,0,0,1,1,2,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,14
119310,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119320,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119340,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119341,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119342,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119400,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,4,0,0,0,0,0,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119700_q1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119700_q2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119801,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119802,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119900,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120010,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,1,0,0,0,0,0,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120020,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120030,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,5,0,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120103,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120104,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120105,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120106,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120107,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120108,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,13,0,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120300,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120400_q1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120400_q2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,5,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010_x1,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010_x2,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,4,0,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121010_x3,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,3,0,0,0,0,0,0,1,5,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121020_q1,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121020_q2,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121101_y1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,6,0,0,0,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121101_y2,2023,Los Angeles city,1,Los Angeles city,2,5,6,20,43,29,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x1,2023,Los Angeles city,1,Los Angeles city,2,5,6,20,43,29,0,0,0,0,0,0,6,7,10,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x2,2023,Los Angeles city,1,Los Angeles city,2,5,6,20,43,30,0,0,0,0,0,0,3,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x3,2023,Los Angeles city,1,Los Angeles city,2,5,6,20,43,30,0,0,0,0,0,0,5,5,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x4,2023,Los Angeles city,1,Los Angeles city,2,5,7,20,43,30,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121102_x5,2023,Los Angeles city,1,Los Angeles city,2,5,7,20,43,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121210_q1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,20,0,0,0,0,0,3,6,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121210_q2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121221,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121222,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,6,1,3,0,0,0,1,1,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121600_q1,2023,Los Angeles city,1,Los Angeles city,2,3,2,27,43,29,2,0,0,0,0,0,1,1,6,4,10,110,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,116
121600_q2,2023,Los Angeles city,1,Los Angeles city,2,3,2,27,43,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121801,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,5,0,0,0,0,0,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121802_q1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,12,0,0,0,0,0,3,4,8,0,9,220,83,275,7,5,10,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,512,0,18,530
121802_q2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,6,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121900_q1,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,13,0,0,0,0,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121900_q2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,26,0,0,0,0,0,11,10,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000_x1,2023,Los Angeles city,1,Los Angeles city,2,3,2,27,43,29,6,0,0,0,0,0,0,0,17,2,2,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,52
122000_x2,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122000_x3,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122120_x1,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122120_x2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122121_x1,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122121_x2,2023,Los Angeles city,1,Los Angeles city,2,3,6,20,43,29,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122122_x1,2023,Los Angeles city,1,Los Angeles city,2,3,2,20,43,29,0,0,0,0,0,0,0,0,0,0,0,67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,68
