tract,Year,City,LACity,Community_Name,SPA,SD,CD,DemogSurvCt,YouthSurvCt,SheltHmisCt,ShelterCountAny,StreetCountAny,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totCars,totVans,totCampers,totTents,totMakeshift,totCarPeople,totVanPeople,totCamperPeople,totTentPeople,totMakeshiftPeople,FamCarHH,FamVanHH,FamCamperHH,FamTentHH,FamMakeshiftHH,FamCarPeople,FamVanPeople,FamCamperPeople,FamTentPeople,FamMakeshiftPeople,IndCarPeople,IndVanPeople,IndCamperPeople,IndTentPeople,IndMakeshiftPeople,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totUnsheltPeople,totESPeople,totTHPeople,totSHPeople,totSheltPeople,totPeople
502500,2019,Pico Rivera,2,Pico Rivera,7,1,0,0,2,0,0,1,28,0,0,7,14,2,0,10,9.365,19.114,3.72,0,17.013,0,0,0.043,0,0,0,0,0.136,0,0,9.365,19.114,3.584,0,17.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.891,0,0,0,0,80.891
502601,2019,Pico Rivera,2,Pico Rivera,7,1,0,0,0,0,0,1,5,0,0,1,1,0,1,3,1.338,1.365,0,1.054,5.104,0,0,0,0,0,0,0,0,0,0,1.338,1.365,0,1.054,5.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.861,0,0,0,0,13.861
502602,2019,Pico Rivera,2,Pico Rivera,7,1,0,0,0,0,0,1,3,0,0,2,1,0,0,0,2.676,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.041,0,0,0,0,7.041
502700,2019,Santa Fe Springs,2,Santa Fe Springs,7,4,0,47,0,0,1,1,1,0,0,1,0,7,0,0,1.338,0,13.019,0,0,0,0,0.15,0,0,0,0,0.476,0,0,1.338,0,12.542,0,0,0,5,33,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.357,37,0,0,37,52.357
502801,2019,Santa Fe Springs,2,Santa Fe Springs,7,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
502802,2019,Santa Fe Springs,2,Santa Fe Springs,7,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5.579,0,0,0,0,0.064,0,0,0,0,0.204,0,0,0,0,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.579,0,0,0,0,5.579
502901,2019,Santa Fe Springs/Unincorporated,2,Santa Fe Springs/Unincorporated South Whittier,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502902,2019,Santa Fe Springs/Unincorporated/Other,2,Santa Fe Springs/Unincorporated South Whittier/Other,7,4,0,3,1,0,0,1,0,0,0,4,0,2,0,0,5.351,0,3.72,0,0,0,0,0.043,0,0,0,0,0.136,0,0,5.351,0,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.871,0,0,0,0,10.871
503000,2019,Santa Fe Springs/Unincorporated,2,Santa Fe Springs/Unincorporated South Whittier,7,4,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1.338,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,1.338,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.198,0,0,0,0,4.198
503103,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.701,0,0,0,0,2.701
503104,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.365,0,0,0,0,6.365
503105,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,1,1,3,0,0,2,0,0,2,2,2.676,0,0,2.109,3.403,0,0,0,0,0,0,0,0,0,0,2.676,0,0,2.109,3.403,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,11.187,0,14,0,14,25.187
503106,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503201,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5.579,0,0,0,0,0.064,0,0,0,0,0.204,0,0,0,0,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.579,0,0,0,0,5.579
503202,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701,26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.701,27,0,0,27,29.701
503301,2019,Whittier,2,Whittier,7,4,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.054,0,0,0,0,2.054
503302,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,35,3,7,0,0,0,0,0,0,0,0,0,0,44,0,44,44
503401,2019,Whittier,2,Whittier,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503402,2019,Whittier,2,Whittier,7,4,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.365,0,0,0,0,3.365
503501,2019,Unincorporated/Whittier,2,Unincorporated South Whittier/Whittier,7,4,0,0,3,0,0,1,9,0,0,3,0,0,0,5,4.013,0,0,0,8.507,0,0,0,0,0,0,0,0,0,0,4.013,0,0,0,8.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.267,0,0,0,0,34.267
503502,2019,Unincorporated/Whittier,2,Unincorporated South Whittier/Whittier,7,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,1.86
503601,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,3,0,0,1,0,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.338,0,0,0,0,4.338
503602,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,4,0,0,2,0,0,0,0,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.676,0,0,0,0,6.676
503701,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
503702,2019,Unincorporated,2,Unincorporated South Whittier,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503703,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
503801,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503802,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
503901,2019,La Mirada,2,La Mirada,7,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503902,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,2,0,0,2,0,0,0,2,2.676,0,0,0,3.403,0,0,0,0,0,0,0,0,0,0,2.676,0,0,0,3.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.078,0,0,0,0,8.078
504001,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504002,2019,La Mirada,2,La Mirada,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504101,2019,La Mirada,2,La Mirada,7,4,0,2,0,0,0,1,2,0,0,2,2,0,0,0,2.676,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,2.676,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.406,0,0,0,0,7.406
504102,2019,Santa Fe Springs,2,Santa Fe Springs,7,4,0,0,0,0,0,1,18,0,0,0,0,0,1,23,0,0,0,1.054,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1.054,39.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.185,0,0,0,0,58.185
530003,2019,Montebello/Rosemead,2,Montebello/Rosemead,7,1,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.701,0,0,0,0,6.701
530004,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,5,0,0,0,0,1,0,7,0,0,1.86,0,11.909,0,0,0.021,0,0,0,0,0.068,0,0,0,0,1.792,0,11.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.769,0,0,0,0,18.769
530005,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,5,0,0,1,0,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.338,0,0,0,0,6.338
530006,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,2,0,0,0,1,2,0,0,0,1.365,3.72,0,0,0,0,0.043,0,0,0,0,0.136,0,0,0,1.365,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.085,0,0,0,0,7.085
530101,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,2,0,0,0,3,1,0,5,0,4.096,1.86,0,8.507,0,0,0.021,0,0,0,0,0.068,0,0,0,4.096,1.792,0,8.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.462,0,0,0,0,16.462
530102,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.731,0,0,0,0,4.731
530202,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,1.365,1.86,0,0,0,0,0.021,0,0,0,0,0.068,0,0,0,1.365,1.792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.225,0,0,0,0,6.225
530203,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.365,0,0,0,0,3.365
530204,2019,Montebello,2,Montebello,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530301,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,1,0,0,1,42,0,0,0,0,3,5,5,0,0,5.579,5.272,8.507,0,0,0.064,0,0,0,0,0.204,0,0,0,0,5.375,5.272,8.507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.358,0,0,0,0,62.358
530302,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,0,0,0,0,2,4,1,1,0,2.731,7.439,1.054,1.701,0,0,0.086,0,0,0,0,0.272,0,0,0,2.731,7.167,1.054,1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.926,0,0,0,0,12.926
530400,2019,Monterey Park/Unincorporated,2,Monterey Park/Unincorporated East Los Angeles,7,1,0,0,1,0,1,1,7,0,0,4,5,5,2,0,5.351,6.826,9.299,2.109,0,0,0,0.107,0,0,0,0,0.34,0,0,5.351,6.826,8.959,2.109,0,0,0,0,0,0,0,0,1,0,0,32,0,0,0,0,0,0,0,0,0,0,33.719,0,33,0,33,66.719
530500,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,3,0,0,1,1,0,0,2,1.338,1.365,0,0,3.403,0,0,0,0,0,0,0,0,0,0,1.338,1.365,0,0,3.403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.106,0,0,0,0,9.106
530601,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,5.579,0,0,0,0,0.064,0,0,0,0,0.204,0,0,0,0,5.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.579,0,0,0,0,5.579
530602,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530700,2019,Unincorporated,2,Unincorporated East Los Angeles,4,1,0,1,0,0,0,1,1,0,0,0,2,12,0,1,0,3.402,23.491,0,1.873,0,0.053,0.382,0,0.028,0,0.177,1.362,0,0.119,0,3.225,22.129,0,1.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.766,0,0,0,0,29.766
530801,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,1,0,0,0,2,11,0,0,0,2.731,20.458,0,0,0,0,0.236,0,0,0,0,0.749,0,0,0,2.731,19.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.189,0,0,0,0,24.189
530802,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,3.72,0,0,0,0,0.043,0,0,0,0,0.136,0,0,0,0,3.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72,0,0,0,0,3.72
530901,2019,Unincorporated,2,Unincorporated East Los Angeles,7,1,0,0,0,0,0,1,1,0,0,1,0,6,0,0,1.338,0,11.159,0,0,0,0,0.129,0,0,0,0,0.408,0,0,1.338,0,10.751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.497,0,0,0,0,13.497
