FIPS,tract_split,Year,LACity,SPA,sd,cd,ca_ssd,ca_sad,us_cd,totStreetSingAdult,totStreetFamHH,totStreetFamMem,totSafeParkSingAdult,totSafeParkFamHH,totSafeParkFamMem,totCars,totVans,totCampers,totTents,totEncamp,totESAdultSingAdult,totESAdultFamHH,totESAdultFamMem,totESYouthSingYouth,totESYouthFamHH,totESYouthFamMem,totESYouthUnaccYouth,totTHAdultSingAdult,totTHAdultFamHH,totTHAdultFamMem,totTHYouthSingYouth,totTHYouthFamHH,totTHYouthFamMem,totTHYouthUnaccYouth,totSHAdultSingAdult,totSHAdultFamHH,totSHAdultFamMem,totSHYouthSingYouth,totSHYouthFamHH,totSHYouthFamMem,totSHYouthUnaccYouth,totESPeople,totTHPeople,totSHPeople,totSheltPeople
06037222001,222001,2024,1,6,2,10,28,55,37,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037222002,222002,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037222100,222100,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037222200,222200,2024,1,6,2,8,28,55,37,46,0,0,0,0,0,34,30,34,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037222500,222500,2024,1,6,2,8,28,55,37,15,0,0,0,0,0,7,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037222600,222600,2024,1,6,2,8,28,57,37,0,0,0,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037222700,222700,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037224010,224010,2024,1,4,1,9,28,57,37,49,0,0,0,0,0,10,0,4,36,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037224020,224020,2024,1,4,1,9,28,57,37,15,0,0,0,0,0,2,2,24,8,52,65,71,163,3,11,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,254
06037224200,224200,2024,1,4,1,1,26,54,34,11,0,0,0,0,0,6,10,6,8,29,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
06037224310,224310,2024,1,4,1,1,26,54,34,3,0,0,0,0,0,0,0,0,1,0,1,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31
06037224320,224320,2024,1,4,1,1,26,54,34,5,0,0,0,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037224410,224410,2024,1,6,2,1,28,57,37,6,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037224420,224420,2024,1,6,2,1,28,57,37,1,0,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037224600,224600,2024,1,6,2,9,28,57,37,2,0,0,0,0,0,22,2,30,11,86,86,0,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,89,17,0,106
06037224701,224701,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037224702,224702,2024,1,6,2,9,28,57,37,10,0,0,0,0,0,2,1,2,0,1,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,43
06037226001,226001,2024,1,4,1,9,28,57,37,48,0,0,0,0,0,37,13,67,6,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037226002,226002,2024,1,4,1,14,28,57,37,189,0,0,0,0,0,23,18,38,96,100,118,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,120
06037226410,226410,2024,1,6,2,9,28,57,37,1,1,8,0,0,0,2,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037226420,226420,2024,1,6,2,9,28,57,37,4,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037226701,226701,2024,1,6,2,9,28,57,37,11,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037226702,226702,2024,1,6,2,9,28,57,37,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037227010,227010,2024,1,6,2,9,28,57,37,2,0,0,87,0,0,2,2,9,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037227020,227020,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228100,228100,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,12,5,12,12,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26
06037228210,228210,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228220,228220,2024,1,6,2,9,28,57,37,11,0,0,0,0,0,17,24,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228310,228310,2024,1,6,2,9,28,57,37,14,0,0,0,0,0,0,1,7,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228320,228320,2024,1,6,2,9,28,57,37,24,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228410,228410,2024,1,6,2,9,28,57,37,2,0,0,0,0,0,2,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228420,228420,2024,1,6,2,9,28,57,37,5,0,0,0,0,0,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228500,228500,2024,1,6,2,9,28,57,37,18,0,0,0,0,0,1,12,3,4,0,30,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0,33
06037228600,228600,2024,1,6,2,9,28,57,37,0,0,0,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
06037228710,228710,2024,1,6,2,9,28,57,37,5,0,0,0,0,0,3,3,0,0,0,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,22
06037228720,228720,2024,1,6,2,9,28,57,37,23,0,0,0,0,0,9,23,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228800,228800,2024,1,6,2,9,28,57,37,11,0,0,0,0,0,18,8,20,10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037228900,228900,2024,1,6,2,9,28,57,37,5,0,0,0,0,0,8,15,14,1,9,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
06037229100,229100,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,5,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037229200,229200,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,7,7,5,0,0,0,0,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,49
06037229300,229300,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,6,1,4,1,0,0,14,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42
06037229410,229410,2024,1,6,2,9,28,57,37,7,0,0,0,0,0,12,4,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037229420,229420,2024,1,6,2,9,28,57,37,7,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231100,231100,2024,1,6,2,9,28,57,37,9,0,0,0,0,0,4,2,16,11,11,161,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,0,0,166
06037231210,231210,2024,1,6,2,8,28,57,37,45,0,0,0,0,0,52,25,31,11,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,4
06037231220,231220,2024,1,6,2,8,28,57,37,5,0,0,0,0,0,1,6,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7
06037231301,231301,2024,1,6,2,8,28,55,37,5,0,0,0,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231302,231302,2024,1,6,2,8,28,55,37,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231400,231400,2024,1,6,2,8,28,55,37,14,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231500,231500,2024,1,6,2,8,28,55,37,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231601,231601,2024,1,6,2,8,28,55,37,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231602,231602,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231603,231603,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18
06037231710,231710,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,39
06037231720,231720,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037231800,231800,2024,1,6,2,9,28,57,37,6,0,0,0,0,0,3,2,5,1,19,0,13,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,26
06037231901,231901,2024,1,6,2,9,28,57,37,9,0,0,0,0,0,6,2,4,0,0,154,10,49,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,0,210
06037231902,231902,2024,1,6,2,9,28,57,37,27,0,0,0,0,0,9,5,18,0,5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36
06037232110,232110,2024,1,6,2,9,28,57,37,21,0,0,0,0,0,2,1,8,5,0,51,14,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,85
06037232120,232120,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,0,1,3,0,0,3,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27
06037232200,232200,2024,1,6,2,8,28,55,37,17,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037232300,232300,2024,1,6,2,8,28,55,37,2,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037232401,232401,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,0,0,0,0,0,124,0,0,5,0,0,0,0,1,4,0,8,17,0,0,0,0,0,0,0,0,129,21,0,150
06037232402,232402,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,0,2,8,0,0,0,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,17
06037232500,232500,2024,1,6,2,8,28,57,37,2,0,0,0,0,0,0,0,2,1,0,135,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,144
06037232601,232601,2024,1,6,2,8,28,57,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037232602,232602,2024,1,6,2,9,28,57,37,4,0,0,0,0,0,0,0,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037232701,232701,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037232702,232702,2024,1,6,2,9,28,57,37,1,0,0,0,0,0,4,1,2,3,0,79,5,12,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,98
06037232800,232800,2024,1,6,2,9,28,57,37,10,0,0,0,0,0,0,3,14,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234001,234001,2024,1,6,2,10,28,55,37,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234002,234002,2024,1,6,2,8,28,55,37,1,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234200,234200,2024,1,6,2,10,28,55,37,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234301,234301,2024,1,6,2,8,28,55,37,32,0,0,0,0,0,2,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234302,234302,2024,1,6,2,10,28,55,37,5,0,0,0,0,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234501,234501,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234502,234502,2024,1,6,2,8,28,55,37,3,1,5,0,0,0,3,4,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
06037234600,234600,2024,1,6,2,8,28,55,37,28,0,0,0,0,0,6,1,3,1,0,56,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,56,6,0,62
06037234700,234700,2024,1,6,2,8,28,55,37,5,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234800,234800,2024,1,6,2,8,28,61,37,0,0,0,0,0,0,2,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234901,234901,2024,1,6,2,8,28,61,37,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037234902,234902,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037235100,235100,2024,1,6,2,8,28,55,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037235201,235201,2024,1,6,2,8,28,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037235202,235202,2024,1,6,2,8,28,61,37,8,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236001,236001,2024,1,6,2,10,28,55,37,7,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236101,236101,2024,1,6,2,8,28,55,37,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236102,236102,2024,1,6,2,8,28,55,37,6,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236203,236203,2024,1,6,2,10,28,55,37,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236204,236204,2024,1,6,2,10,28,55,37,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236205,236205,2024,1,6,2,10,28,55,37,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236206,236206,2024,1,6,2,10,28,55,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037236400,236400,2024,1,6,2,8,28,55,37,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237101,237101,2024,1,6,2,8,28,57,37,7,0,0,0,0,0,1,0,6,0,1,19,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,19,9,0,28
06037237102,237102,2024,1,6,2,9,28,57,37,7,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
06037237201,237201,2024,1,6,2,8,28,57,37,6,0,0,0,0,0,2,0,3,0,0,117,0,0,5,0,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,0,122,11,0,133
06037237202,237202,2024,1,6,2,8,28,57,37,13,0,0,0,0,0,14,3,36,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,63
06037237300,237300,2024,1,6,2,8,28,57,37,3,0,0,0,0,0,28,5,15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237401,237401,2024,1,6,2,8,28,57,37,11,0,0,0,0,0,42,16,21,4,0,0,0,0,0,0,0,0,0,0,0,1,7,15,2,0,0,0,0,0,0,0,0,18,0,18
06037237402,237402,2024,1,6,2,8,28,57,37,6,0,0,0,0,0,22,11,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237500,237500,2024,1,6,2,8,28,57,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237600,237600,2024,1,6,2,8,28,57,37,11,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237710,237710,2024,1,6,2,8,28,57,37,4,0,0,0,0,0,3,0,1,0,1,35,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42
06037237720,237720,2024,1,6,2,8,28,57,37,0,0,0,0,0,0,1,2,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237800,237800,2024,1,6,2,8,28,57,37,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037237900,237900,2024,1,6,2,8,28,57,37,2,0,0,0,0,0,1,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037238000,238000,2024,1,6,2,8,28,61,37,2,0,0,0,0,0,4,6,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037238100,238100,2024,1,6,2,8,28,57,37,6,0,0,0,0,0,0,4,1,2,1,44,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51
06037238200,238200,2024,1,6,2,8,28,57,37,1,0,0,0,0,0,23,0,15,0,1,182,19,54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,0,0,240
06037238310,238310,2024,1,6,2,8,28,57,37,6,0,0,0,0,0,2,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037238320,238320,2024,1,6,2,8,28,57,37,7,1,5,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037238400,238400,2024,1,6,2,8,28,61,37,1,0,0,0,0,0,2,0,11,0,0,25,9,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51
06037239201,239201,2024,1,6,2,9,28,57,37,11,0,0,0,0,0,0,3,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037239202,239202,2024,1,6,2,9,28,57,37,0,0,0,19,1,2,4,4,14,6,5,8,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,53
06037239310,239310,2024,1,6,2,9,28,57,37,9,0,0,0,0,0,7,2,4,0,1,0,53,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,172
06037239320,239320,2024,1,6,2,9,28,57,37,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037239330,239330,2024,1,6,2,9,28,57,37,18,0,0,0,0,0,6,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037239501,239501,2024,1,6,2,9,28,57,37,9,0,0,0,0,0,4,1,15,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037239502,239502,2024,1,6,2,9,28,57,37,5,0,0,0,0,0,1,2,1,1,4,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,36
06037239601,239601,2024,1,6,2,9,28,57,37,5,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
06037239602,239602,2024,1,6,2,9,28,57,37,7,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037239701,239701,2024,1,6,2,9,28,57,37,0,0,0,0,0,0,4,2,4,0,3,54,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60
06037239702,239702,2024,1,6,2,9,28,57,37,11,0,0,0,0,0,1,2,6,4,2,10,23,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,71
06037239801,239801,2024,1,6,2,9,28,57,37,32,0,0,0,0,0,22,7,12,7,0,49,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,55
06037239802,239802,2024,1,6,2,9,28,57,37,17,0,0,0,0,0,1,2,9,4,1,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,11,0,11
06037240010,240010,2024,1,6,2,9,35,57,37,14,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037240020,240020,2024,1,6,2,9,35,57,37,15,0,0,0,0,0,0,0,3,0,0,20,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,27
06037240200,240200,2024,1,6,2,8,35,57,43,9,0,0,0,0,0,2,0,3,18,3,243,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,255
06037240301,240301,2024,1,6,2,8,35,61,43,8,0,0,0,0,0,0,0,0,4,9,19,11,30,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,53
06037240302,240302,2024,1,6,2,8,35,61,43,3,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037240401,240401,2024,1,6,2,8,35,61,43,7,0,0,0,0,0,2,1,17,11,3,21,13,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,51
06037240402,240402,2024,1,6,2,8,35,61,43,5,0,0,0,0,0,2,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037240500,240500,2024,1,6,2,8,35,57,43,15,0,0,0,0,0,0,1,1,8,0,27,42,125,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,160
06037240600,240600,2024,1,6,2,8,35,57,43,9,0,0,0,0,0,0,0,1,3,3,1,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,13
06037240700,240700,2024,1,6,2,8,35,57,43,5,0,0,0,0,0,1,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037240800,240800,2024,1,6,2,8,35,57,43,3,0,0,0,0,0,1,1,13,4,1,2,31,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,85
06037240901,240901,2024,1,6,2,15,35,57,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037240902,240902,2024,1,6,2,8,35,57,43,7,0,0,0,0,0,0,6,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06037241001,241001,2024,1,6,2,15,35,57,43,14,0,0,0,0,0,2,5,4,1,3,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,0,11
06037241002,241002,2024,1,6,2,15,35,65,43,0,0,0,0,0,0,0,0,1,10,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,31
