GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037575802,564900,1613,1848,48,187,82,170,1228,71,10,52,6,486,140,2569,808,4444,0.389,160,1714,2529.0,6535.0,0,1785,3399,4450,4001,4425,535,1714,11,72,53,27,0,0,77,68,12,28,7,0,109,148,129,72,72,130,162,204,4450,339,147,1714,1785
06037575803,418800,1098,-666666666,87,121,41,314,1180,0,8,9,0,117,127,975,1109,2496,0.4648,15,1297,445.0,4120.0,0,1350,1061,2527,2063,2452,286,1297,23,84,54,30,23,32,40,185,116,148,114,38,21,62,23,34,98,66,9,32,2527,87,17,1297,1350
06037575901,401200,1676,1909,27,153,121,70,977,143,52,91,18,576,259,1888,1227,3530,0.4846,148,1553,2315.0,6215.0,0,1632,1501,3530,3302,3530,411,1553,31,0,25,0,26,29,24,26,66,48,0,11,29,117,251,119,123,109,77,41,3530,468,94,1553,1632
06037575902,431200,1818,1806,148,343,344,318,2855,41,0,77,31,502,89,3679,705,4710,0.4635,145,3357,1607.0,8064.0,70,3748,1625,4869,3178,4710,375,3357,36,61,69,28,0,0,0,43,65,36,4,14,18,17,77,0,176,0,24,100,4869,397,105,3357,3748
06037576001,497200,2794,2112,470,577,438,249,2877,134,23,78,133,1073,299,4753,403,5937,0.4287,141,3950,3554.0,11981.0,147,4679,1404,6005,4774,5991,801,3950,31,7,155,23,40,0,53,119,36,39,0,19,32,0,112,0,37,14,46,136,6005,746,327,3950,4679
06037576200,800100,1588,3540,176,135,268,210,2725,79,38,16,146,475,355,3563,952,5168,0.4632,60,3200,1762.0,8988.0,0,3478,2272,5190,3918,5148,385,3200,73,221,24,0,28,17,72,49,37,62,25,0,42,67,177,62,55,0,55,24,5190,371,28,3200,3478
06037576301,624000,1699,2319,137,81,178,252,1708,95,35,69,17,240,170,2443,1535,4710,0.4671,71,1948,1156.0,7468.0,27,2115,2441,4756,4117,4689,580,1948,27,81,50,57,9,47,161,101,37,79,11,18,74,101,216,55,57,181,134,54,4756,181,35,1948,2115
06037576302,534600,1428,2109,140,71,57,62,898,15,25,36,0,184,81,1445,674,2866,0.404,121,1082,1084.0,4072.0,0,1274,1767,2986,2755,2972,215,1082,5,30,61,10,66,8,13,39,61,38,9,33,98,124,96,57,37,78,57,126,2986,96,52,1082,1274
06037576401,448800,1647,-666666666,127,143,140,102,1186,0,0,0,0,103,186,2152,1098,3933,0.3989,176,1289,424.0,4667.0,0,1325,2954,3933,3808,3887,353,1289,44,116,0,13,0,0,61,32,0,0,0,42,169,103,167,96,160,106,196,146,3933,25,44,1289,1325
06037576402,611100,1747,2008,78,76,92,108,1091,0,26,29,25,252,259,2009,878,4180,0.4143,78,1343,1057.0,5153.0,0,1382,2960,4256,3441,4215,411,1343,18,9,57,0,9,15,79,26,54,11,13,51,130,152,250,93,212,201,138,56,4256,154,72,1343,1382
06037576403,571800,1830,2273,202,106,130,53,1144,0,37,10,11,188,285,2793,917,4788,0.375,38,1332,1052.0,5522.0,0,1430,2918,4814,4260,4814,490,1332,0,0,37,32,0,0,0,14,56,30,0,9,144,215,266,129,26,160,113,26,4814,110,46,1332,1430
06037576501,542900,1765,2821,142,93,181,156,1287,31,0,5,11,154,117,1624,630,2724,0.4623,108,1441,737.0,5003.0,0,1619,1066,2805,2294,2797,229,1441,10,18,21,11,0,0,17,106,22,39,7,21,144,75,63,57,79,76,121,94,2805,130,21,1441,1619
06037576502,520100,1784,2022,180,199,349,203,1752,49,51,49,0,350,247,3025,800,4997,0.3998,226,2102,1668.0,7642.0,0,2250,2345,4997,4334,4879,396,2102,47,18,12,18,0,6,214,23,27,6,19,0,155,77,16,89,152,108,44,171,4997,297,53,2102,2250
06037576503,615100,1743,2793,237,107,171,148,1375,58,58,17,0,252,89,2449,575,3685,0.386,69,1627,1127.0,5967.0,0,1806,2028,3919,3252,3891,406,1627,22,24,52,24,28,14,1,13,48,23,19,49,98,35,163,117,45,83,4,0,3919,201,51,1627,1806
06037576601,673800,1821,2015,154,190,111,178,1769,75,78,93,34,740,180,2773,699,4167,0.4244,82,2509,3206.0,9097.0,0,2985,1564,4193,3014,4193,442,2509,16,47,21,38,37,0,55,100,129,91,0,28,94,147,0,14,12,61,71,52,4193,624,116,2509,2985
06037576602,688500,2033,3031,226,402,93,297,2355,132,50,42,49,479,176,3546,522,4581,0.4179,64,2834,2147.0,10038.0,0,3127,1206,4601,3343,4576,521,2834,95,72,70,0,42,0,70,63,42,41,11,5,25,0,17,0,25,0,88,32,4601,375,104,2834,3127
06037576700,735800,1946,2868,216,185,79,197,1405,98,63,63,25,833,178,2801,358,4029,0.4319,94,2238,4743.0,9590.0,0,2361,1325,4163,3322,4064,805,2238,62,189,70,0,51,0,26,75,113,79,45,63,167,55,0,0,111,19,71,8,4163,726,107,2238,2361
06037576801,647600,1813,2632,296,138,140,82,1584,15,50,19,0,358,115,2258,781,3760,0.442,117,1942,2002.0,7907.0,0,2107,1297,3760,3171,3681,588,1942,35,35,74,16,0,8,19,50,32,17,71,27,135,26,113,26,51,110,0,0,3760,320,38,1942,2107
06037576802,799900,2043,2515,226,271,98,153,1416,19,135,91,35,473,140,2881,372,4320,0.3677,48,1889,2375.0,7849.0,0,1951,1609,4426,3914,4423,577,1889,54,73,163,16,43,11,53,29,80,6,37,63,52,50,138,101,41,83,104,91,4426,371,85,1889,1951
06037576901,790000,1653,2035,119,140,260,123,1465,48,31,47,6,301,173,2830,1187,5138,0.403,41,1766,1534.0,7189.0,17,1945,3272,5152,4627,5074,621,1766,41,59,8,7,0,4,68,25,7,4,24,0,57,215,140,53,197,179,64,75,5152,164,130,1766,1945
06037576903,642300,1717,2533,211,202,145,144,1302,9,10,22,19,165,144,2497,692,4018,0.3788,58,1467,763.0,4924.0,11,1523,2124,4018,3457,3958,415,1467,16,68,0,20,37,3,12,78,67,42,0,26,87,41,129,38,164,110,64,89,4018,125,30,1467,1523
06037576904,836200,1779,3140,92,69,66,56,860,38,47,22,0,305,102,1788,735,3070,0.5094,118,1165,1673.0,4769.0,0,1260,1286,3098,2463,3064,398,1165,3,46,36,0,13,0,45,34,38,32,11,0,44,65,157,13,136,61,13,72,3098,230,75,1165,1260
06037577000,715500,1869,2805,446,340,395,138,2647,59,43,17,196,646,213,4814,1185,6826,0.4224,82,3293,3418.0,12524.0,0,3451,2542,6993,5847,6973,891,3293,5,25,155,63,16,18,28,197,31,36,9,69,78,132,101,115,47,61,46,55,6993,426,191,3293,3451
06037577100,1016300,1952,2163,428,333,211,414,2572,123,91,58,188,969,466,5238,892,7368,0.4027,80,3541,5744.0,15984.0,0,3625,2095,7452,6063,7384,1071,3541,38,65,79,146,65,55,98,50,80,164,5,30,215,45,83,372,62,177,89,45,7452,900,69,3541,3625
06037577200,1194700,1993,3068,409,542,158,236,2475,73,155,65,73,780,163,4529,445,5836,0.3983,69,3255,4924.0,13311.0,0,3601,1281,5893,4993,5870,901,3255,17,44,83,98,67,11,32,46,106,94,42,15,61,0,27,72,145,61,31,0,5893,704,76,3255,3601
06037577300,1202200,2014,2564,561,551,355,276,2783,185,98,60,81,973,99,4637,215,5935,0.3143,35,3756,5313.0,15380.0,0,3926,1004,5935,5052,5822,685,3756,8,46,206,54,34,0,42,60,139,19,38,20,231,52,52,131,0,0,40,31,5935,840,133,3756,3926
06037577400,1205200,2096,2604,95,254,64,56,817,73,26,20,0,609,50,1659,171,2764,0.4783,12,1426,3844.0,6698.0,0,1722,428,2807,2479,2807,531,1426,17,75,93,79,20,34,39,19,144,38,29,17,29,20,72,62,69,80,55,10,2807,549,60,1426,1722
06037577501,1451200,1991,3693,60,112,35,51,607,30,83,37,107,1095,92,1711,295,3333,0.5023,14,1702,7146.0,9514.0,0,1949,471,3333,3041,3326,680,1702,118,54,79,148,88,22,70,136,110,183,47,50,0,0,114,45,75,19,31,69,3333,1005,90,1702,1949
06037577504,2000001,2138,3756,22,42,19,27,429,51,42,34,0,332,0,912,104,1372,0.5449,9,761,2216.0,3637.0,4,857,117,1372,1215,1372,224,761,0,39,87,38,9,8,7,42,64,21,4,4,0,0,19,40,0,17,31,39,1372,303,29,761,857
06037577602,857100,2816,1679,70,93,70,32,507,44,88,19,10,1104,62,1613,204,3229,0.4468,20,1611,6540.0,8504.0,0,1643,485,3229,2902,3194,643,1611,22,31,125,132,109,24,59,88,160,133,102,38,91,19,18,44,18,66,65,66,3229,937,160,1611,1643
06037577604,812800,3306,2608,14,18,5,22,116,59,15,49,18,696,16,830,59,1655,0.4388,11,812,3390.0,3874.0,0,875,250,1655,1505,1649,366,812,13,31,76,55,30,12,79,60,106,110,8,27,12,12,20,40,13,15,4,0,1655,572,108,812,875
06037577605,1289700,2472,3131,56,16,175,96,510,78,95,111,67,1540,93,2220,186,4661,0.509,32,2050,10384.0,12830.0,0,2155,780,4661,3952,4651,1054,2050,84,95,240,154,28,68,100,135,316,139,0,65,151,205,100,45,171,173,116,52,4661,1294,211,2050,2155
06037577606,1357800,2424,3320,64,68,147,167,1022,79,37,114,9,572,64,2152,335,3869,0.4964,0,1594,3391.0,7718.0,0,1769,1077,3875,3565,3804,631,1594,76,20,45,52,18,76,8,36,66,58,18,56,0,141,126,61,346,150,135,31,3875,375,191,1594,1769
06037577700,615100,1747,1956,11,106,83,7,456,54,22,50,105,783,230,2549,319,4562,0.3693,146,1239,4408.0,6560.0,0,1265,2454,4681,4553,4657,622,1239,10,47,76,57,19,20,22,73,132,35,41,94,122,160,163,84,183,118,153,28,4681,436,240,1239,1265
06037577800,643600,2359,2171,6,73,21,60,215,179,193,83,27,1149,169,2251,155,4666,0.3502,38,1364,6309.0,7253.0,0,1394,3460,4666,4374,4666,715,1364,77,56,41,0,17,67,48,31,94,43,75,119,118,242,283,89,127,220,47,111,4666,608,386,1364,1394
06037577900,575100,1943,2317,39,198,175,125,1350,152,145,74,103,1013,102,2671,569,5278,0.4242,24,2363,5537.0,10301.0,0,2485,1640,5598,4921,5533,650,2363,21,163,141,103,46,149,13,195,198,106,88,231,77,115,183,239,151,103,28,73,5598,729,261,2363,2485
06037578000,636300,1518,1683,169,68,88,102,1103,61,93,41,0,447,209,2309,1875,5360,0.5147,83,1550,2198.0,5979.0,20,1691,3408,5360,4589,5237,591,1550,159,33,124,102,28,11,22,78,95,78,19,13,86,172,258,242,91,123,98,128,5360,239,128,1550,1691
06037578100,-666666666,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,42,383,8,12,-666666666.0,0,0,-666666666.0,-666666666.0,0,0,504,2249,1157,2249,0,0,11,0,3,6,18,14,0,0,0,0,0,0,0,0,0,43,0,0,0,17,2249,0,0,0,0
06037599000,902800,2088,3650,133,37,39,175,768,30,0,0,0,410,0,1891,270,3243,0.3465,0,1178,2396.0,4842.0,0,1822,2091,3258,3071,3258,620,1178,48,0,64,30,19,71,34,88,85,1,30,3,70,67,136,97,161,66,164,33,3258,250,128,1178,1822
06037599100,-666666666,1721,-666666666,12,0,0,10,53,0,0,0,0,0,4,337,95,482,0.6431,0,53,-666666666.0,443.0,0,149,238,723,594,723,31,53,0,56,0,0,0,0,0,14,0,0,0,0,15,0,0,13,0,26,0,13,723,0,0,53,149
06037600100,612000,1555,2532,82,139,142,102,1688,112,62,88,49,444,237,3577,1325,7163,0.4772,86,2132,2361.0,9124.0,0,2238,4889,7184,6840,7045,908,2132,33,111,120,0,0,18,0,134,94,18,95,45,227,129,293,240,150,291,301,287,7184,135,266,2132,2238
06037600201,609600,1378,2932,24,206,91,53,983,0,61,36,0,333,397,2309,1347,5050,0.4861,208,1316,1651.0,5455.0,27,1389,3539,5151,4614,4981,406,1316,11,28,100,65,11,14,59,0,39,27,46,5,231,173,387,162,214,208,191,195,5151,143,80,1316,1389
06037600202,617000,1233,2214,127,67,58,144,1664,74,0,20,110,614,257,2786,1906,6835,0.4771,197,2278,3514.0,10662.0,0,2395,4339,6923,6290,6878,414,2278,125,0,115,171,59,0,166,57,91,79,156,79,411,234,319,83,312,220,278,211,6923,315,245,2278,2395
06037600302,612400,1603,1468,43,24,69,26,382,28,45,11,97,604,124,1237,229,2686,0.4125,8,986,3496.0,4980.0,24,1055,984,2701,2510,2687,341,986,0,35,35,123,30,10,28,60,67,77,61,61,71,167,119,28,40,75,135,13,2701,395,209,986,1055
06037600303,609800,1373,2508,26,152,23,48,1122,9,0,8,0,135,283,1672,1313,4178,0.5372,165,1257,640.0,5378.0,0,1343,2846,4178,3912,4120,354,1257,26,0,31,14,0,0,30,64,9,36,0,10,150,229,320,171,139,180,88,82,4178,34,31,1257,1343
06037600304,465700,1544,1586,106,48,45,131,898,53,6,29,14,170,250,1854,796,3856,0.3972,172,1068,857.0,4366.0,0,1121,2883,3946,3690,3863,293,1068,29,15,14,28,21,0,16,8,58,19,21,11,115,254,203,100,190,188,109,68,3946,47,69,1068,1121
06037600400,669100,1206,2173,17,125,96,115,812,97,159,72,21,683,226,1896,1365,4189,0.5108,128,1495,4345.0,8139.0,0,1576,827,4208,3936,4170,471,1495,76,20,64,53,21,77,54,1,131,116,83,11,67,147,166,118,123,116,141,0,4208,476,162,1495,1576
06037600501,818200,1722,2207,0,26,32,0,309,52,61,69,29,566,73,1261,258,2476,0.4763,64,875,3978.0,5138.0,0,897,419,2510,2363,2490,381,875,29,18,76,64,83,45,19,4,62,128,69,12,152,37,86,22,45,76,76,0,2510,445,113,875,897
06037600601,790700,1820,2375,83,16,18,23,357,105,31,35,12,493,57,1200,333,2381,0.4445,26,850,3464.0,5052.0,0,958,242,2594,2478,2578,333,850,21,22,17,30,19,58,7,36,42,65,76,52,0,58,151,0,16,100,145,33,2594,364,105,850,958
06037600602,740400,1750,-666666666,60,66,42,119,680,0,0,0,0,35,82,1322,375,2567,0.501,29,715,201.0,3055.0,0,783,2146,2693,2569,2677,124,715,0,17,0,18,7,0,4,6,14,7,10,149,160,137,90,93,65,88,125,38,2693,0,22,715,783
06037600702,834800,1789,2745,126,22,0,47,534,118,92,142,45,1057,102,2599,465,4599,0.4454,55,1591,7031.0,9778.0,0,1700,1110,4638,4495,4626,630,1591,46,47,71,20,31,0,55,81,120,23,51,80,113,129,108,149,164,83,102,89,4638,879,178,1591,1700
06037600703,672200,2000,2577,3,11,12,0,94,61,7,148,123,654,108,743,156,1623,0.3863,12,748,3772.0,4217.0,0,948,11,1623,1539,1616,192,748,5,14,29,31,30,15,43,46,63,37,61,77,11,13,24,36,59,40,43,0,1623,574,80,748,948
06037600704,797100,2135,2389,0,37,165,28,704,111,51,46,13,480,167,1444,185,3019,0.4626,5,1184,3254.0,5816.0,0,1247,323,3027,2858,3027,330,1184,72,21,89,68,32,12,3,61,96,82,58,12,0,62,150,24,89,84,125,44,3027,376,86,1184,1247
06037600801,788400,2157,2677,103,49,0,48,332,126,93,119,7,881,138,1756,228,2866,0.3812,25,1213,5471.0,6618.0,0,1350,202,2866,2656,2846,401,1213,28,99,49,43,37,61,36,59,43,9,26,61,64,48,96,58,56,44,82,95,2866,648,188,1213,1350
06037600802,794200,1603,3267,49,55,62,86,700,24,32,48,45,461,133,1333,219,2450,0.4024,21,1161,2808.0,5646.0,0,1254,398,2458,2193,2414,271,1161,18,82,63,18,42,41,53,174,12,64,51,21,4,24,32,9,123,65,34,12,2458,244,217,1161,1254
06037600902,644700,1632,3104,266,36,256,236,2040,22,68,20,0,369,346,3904,462,6229,0.37,264,2409,1812.0,9474.0,0,2699,1997,6382,5847,6253,317,2409,58,43,94,50,16,19,92,73,263,91,25,136,288,160,223,94,121,238,193,49,6382,154,72,2409,2699
06037600911,852600,2193,1611,37,119,6,40,624,57,44,25,35,416,55,2203,444,3535,0.4109,82,1040,2571.0,5262.0,0,1114,2232,3542,3034,3521,481,1040,65,0,75,38,0,15,70,44,42,40,11,0,107,162,97,98,40,66,88,34,3542,244,150,1040,1114
06037600912,762500,1601,1180,48,101,7,66,620,103,24,88,29,848,128,2521,580,4813,0.3395,52,1468,4605.0,7270.0,0,1524,3560,4813,4345,4794,659,1468,66,78,48,55,36,0,17,19,142,44,40,20,173,87,174,99,125,115,186,57,4813,453,304,1468,1524
06037601001,1051600,1573,3673,70,71,180,202,905,5,11,0,100,183,70,915,368,2047,0.5313,20,1088,1319.0,4464.0,6,1149,959,2160,1830,2071,272,1088,5,21,48,63,12,46,22,69,42,16,99,75,218,32,0,0,0,0,118,0,2160,152,31,1088,1149
06037601002,667700,1740,-666666666,137,239,232,111,1591,37,24,13,34,384,279,2767,985,5022,0.4811,163,1975,1812.0,7311.0,0,2154,2000,5022,4584,4981,552,1975,0,59,46,17,15,37,18,109,57,72,49,38,80,109,86,157,208,133,178,15,5022,192,131,1975,2154
06037601100,714300,1755,1935,127,145,166,232,1824,0,29,0,18,282,407,3769,1581,7076,0.4595,85,2106,1456.0,7249.0,67,2169,3450,7199,6320,7077,824,2106,68,34,78,73,59,28,43,39,131,90,9,56,162,287,102,356,300,310,206,151,7199,52,195,2106,2169
06037601202,730500,1854,1996,11,39,43,29,478,13,61,25,69,615,75,2040,297,3845,0.4159,40,1093,3397.0,5407.0,0,1093,3307,3845,3775,3845,531,1093,16,79,56,68,21,104,106,38,100,20,28,65,16,77,145,49,40,60,155,87,3845,319,253,1093,1093
06037601211,619900,1671,2241,136,69,31,88,832,26,18,54,3,260,106,1685,320,2968,0.4702,83,1092,1299.0,4396.0,0,1243,1525,2996,2427,2838,396,1092,10,30,41,10,27,74,15,36,37,7,12,102,142,72,101,43,123,54,60,73,2996,162,98,1092,1243
06037601212,583900,1508,1908,56,260,183,255,1484,12,72,38,0,466,41,3033,292,5054,0.3906,185,1950,2026.0,7267.0,0,2049,3306,5054,4646,5014,651,1950,0,21,40,21,0,0,166,123,83,40,38,16,96,72,111,74,122,102,205,38,5054,238,190,1950,2049
06037601301,921400,1850,2454,34,35,43,0,295,39,38,38,54,441,115,1173,77,1888,0.4616,6,736,2555.0,3773.0,0,777,648,1888,1803,1883,338,736,16,22,47,6,12,0,31,25,93,16,26,12,96,51,62,16,31,43,69,24,1888,270,150,736,777
06037601302,604000,1873,2360,279,147,239,50,1879,83,143,94,91,687,259,4279,1088,6513,0.4091,135,2566,3174.0,10701.0,0,2913,2223,6513,6179,6459,659,2566,97,10,80,45,0,0,39,108,109,40,71,0,281,91,71,159,169,126,334,89,6513,370,317,2566,2913
06037601303,572200,1776,2285,66,249,118,300,1921,44,20,56,24,204,424,3231,1117,5465,0.4171,100,2125,906.0,8450.0,0,2204,1471,5465,4828,5453,543,2125,18,33,17,50,32,0,19,23,225,76,23,29,86,51,194,153,72,106,310,108,5465,75,122,2125,2204
06037601401,731400,1532,1950,114,242,71,200,1381,26,30,20,42,388,380,3054,1686,6594,0.3939,52,1769,1911.0,6914.0,29,1927,3100,6594,5475,6483,453,1769,163,83,128,190,51,52,28,61,92,66,36,31,96,175,291,204,397,123,123,25,6594,178,146,1769,1927
06037601402,716800,1622,1941,43,157,30,31,683,29,32,44,31,615,175,2390,1007,4450,0.3886,44,1298,3213.0,6304.0,33,1411,3922,4450,4405,4409,756,1298,10,81,80,36,17,39,39,70,64,11,0,57,117,222,114,68,43,264,98,47,4450,220,263,1298,1411
06037601501,595100,1431,2017,149,106,69,71,817,28,17,0,0,163,82,1897,857,3630,0.3711,37,980,954.0,3722.0,0,1050,3184,3640,3410,3523,553,980,52,62,44,0,0,11,40,15,17,40,11,36,174,242,211,67,159,88,62,19,3640,60,85,980,1050
06037601502,810700,1436,2616,82,58,73,55,570,5,32,22,0,340,269,1720,551,3423,0.3887,8,910,1510.0,3675.0,6,961,3168,3423,3179,3417,498,910,36,23,174,30,22,0,27,178,52,25,26,12,68,78,44,25,152,85,114,97,3423,33,239,910,961
06037601600,658600,1336,1464,95,112,33,37,924,0,94,50,0,361,39,2397,278,4067,0.4352,6,1285,1724.0,4570.0,0,1319,3623,4067,3791,3988,709,1285,14,11,119,7,0,0,123,15,41,27,0,35,68,134,103,42,144,180,44,109,4067,133,134,1285,1319
06037601700,581400,1563,2212,103,38,105,32,1092,33,60,9,13,232,108,2732,1168,5263,0.4208,54,1324,1171.0,5421.0,0,1351,4447,5263,4873,5222,658,1324,41,36,27,9,0,2,44,10,10,36,0,0,119,294,379,185,128,60,201,170,5263,40,90,1324,1351
06037601801,718500,1679,1534,55,61,104,24,573,22,8,21,0,299,75,1627,562,2993,0.4343,51,872,1825.0,4143.0,0,887,2838,3049,2685,3018,463,872,9,30,49,25,0,9,25,38,38,13,21,27,149,178,121,53,52,97,69,33,3049,171,119,872,887
06037601802,681600,1493,1648,93,71,57,0,606,31,68,0,18,326,119,1850,282,3454,0.3706,23,932,1644.0,3843.0,0,987,3104,3454,3258,3408,448,932,31,22,9,65,23,0,13,51,65,77,17,0,119,135,209,35,109,77,72,145,3454,106,162,932,987
06037601900,814100,1590,1394,55,117,72,139,900,0,0,0,72,421,300,2140,976,4393,0.38,54,1321,2205.0,5667.0,0,1380,3280,4452,4292,4417,673,1321,43,30,9,71,15,0,35,9,121,54,21,27,43,113,82,67,124,306,155,85,4452,191,188,1321,1380
06037602002,668700,1787,1912,55,25,113,54,550,19,43,32,22,283,96,1529,394,3036,0.3863,68,833,1577.0,3542.0,0,898,2382,3036,2743,2992,374,833,41,32,55,7,0,0,16,41,34,18,16,5,112,84,135,37,81,116,120,65,3036,107,112,833,898
06037602003,753300,1808,1917,117,19,133,53,755,37,30,10,78,438,150,2125,657,4183,0.3831,46,1193,2341.0,5502.0,0,1282,3684,4220,3967,4171,608,1193,56,149,56,21,0,0,17,6,9,28,40,96,73,211,191,136,123,186,86,72,4220,189,163,1193,1282
06037602103,705400,1761,1188,131,102,134,106,1421,13,0,14,0,444,264,2636,1890,5288,0.4402,95,1865,2446.0,7090.0,0,2041,3839,5476,5053,5476,804,1865,84,23,7,80,94,28,53,96,133,35,17,104,110,161,230,52,116,101,321,187,5476,138,306,1865,2041
06037602104,692200,1804,2138,122,170,144,119,1312,24,32,32,14,442,300,3097,730,5646,0.4137,57,1754,2535.0,7800.0,0,1815,4019,5646,5380,5587,633,1754,22,26,94,19,56,0,78,27,71,71,24,52,226,268,229,60,152,176,312,148,5646,250,171,1754,1815
06037602105,656700,1550,1938,126,140,155,107,1268,6,21,23,0,158,273,2153,928,3855,0.4223,152,1426,801.0,4910.0,0,1486,2245,3880,3472,3880,455,1426,0,40,0,5,12,7,14,15,74,103,9,16,141,124,125,64,66,121,230,49,3880,30,121,1426,1486
06037602106,654800,1624,1713,154,389,211,220,1943,48,12,34,23,362,92,3267,815,6171,0.3738,45,2305,2234.0,8864.0,0,2305,3684,6197,4795,6049,826,2305,21,59,50,96,26,16,23,20,79,119,0,27,455,163,73,105,152,126,114,122,6197,172,136,2305,2305
06037602201,903500,3171,2403,81,119,125,75,668,178,44,40,40,934,101,2498,349,4489,0.3619,51,1602,6009.0,7968.0,0,1805,1920,4494,4025,4367,838,1602,37,95,26,71,15,24,28,32,92,7,51,169,182,196,160,40,145,109,80,16,4494,573,335,1602,1805
06037602202,744100,1736,-666666666,74,33,169,157,722,39,0,0,15,286,86,1512,143,2866,0.3446,52,1008,1508.0,4027.0,0,1008,1689,2882,2451,2806,268,1008,0,22,16,104,0,39,41,19,74,20,5,45,66,67,0,35,79,41,43,31,2882,66,163,1008,1008
06037602301,868500,1723,2462,36,92,9,36,499,88,215,64,95,1488,179,3386,609,6878,0.4494,60,1987,8460.0,10556.0,0,2072,3498,6878,5967,6792,1286,1987,51,48,146,92,42,36,138,132,129,173,84,38,165,304,85,67,282,399,160,211,6878,633,701,1987,2072
06037602302,1124600,3497,3698,59,42,47,32,247,199,239,90,193,1609,222,2742,308,4796,0.3966,82,1856,9122.0,10258.0,14,1935,814,4796,4062,4739,1127,1856,99,35,110,57,18,9,75,28,20,58,44,38,265,217,124,78,200,216,124,50,4796,1074,526,1856,1935
06037602402,866000,1920,2580,168,221,61,34,1129,100,89,97,57,941,337,4177,292,7136,0.4261,0,2070,5657.0,10574.0,0,2131,5100,7194,6701,7147,979,2070,117,2,148,48,46,7,37,151,53,29,66,20,203,219,89,107,236,235,114,267,7194,492,317,2070,2131
06037602403,886600,1689,2550,144,155,79,185,1237,37,41,23,55,307,195,2593,627,4266,0.3782,69,1544,1824.0,6230.0,0,1653,2982,4266,3601,4255,536,1544,64,51,13,28,36,8,34,51,45,93,0,22,112,176,169,53,100,35,136,86,4266,212,72,1544,1653
06037602404,931800,1768,2114,102,147,214,109,1415,42,14,31,11,442,527,3031,1424,5867,0.4158,106,1857,2656.0,8246.0,0,1994,3930,5932,5015,5774,683,1857,52,22,48,40,31,19,19,53,88,20,139,9,269,271,345,156,243,130,48,110,5932,270,140,1857,1994
06037602504,818200,1617,1917,179,180,124,130,1660,45,0,0,0,160,131,2904,1205,4849,0.3591,79,1820,841.0,6500.0,0,1910,2802,4849,4324,4748,459,1820,30,31,85,8,6,0,9,9,25,0,0,7,126,78,270,98,63,157,192,221,4849,51,90,1820,1910
06037602505,600700,1652,2850,131,281,143,116,1530,14,0,0,20,86,176,2456,1111,4589,0.3719,48,1616,462.0,4857.0,0,1658,2962,4704,3968,4592,606,1616,11,0,99,19,0,0,13,3,13,0,0,10,233,158,219,149,285,216,155,51,4704,72,14,1616,1658
06037602506,599600,1736,2241,173,118,283,54,1562,41,0,0,13,181,187,2106,1099,4012,0.4749,103,1743,970.0,6379.0,23,1796,1957,4012,3462,3965,451,1743,9,78,26,24,0,0,0,40,73,36,0,24,192,47,183,127,103,134,202,125,4012,86,86,1743,1796
06037602507,584200,1745,2109,214,304,60,139,1712,0,12,14,0,176,169,2399,416,4561,0.3391,106,1888,1006.0,7618.0,18,2048,1877,4678,4050,4534,539,1888,28,20,35,19,51,22,100,15,60,29,28,18,270,169,332,10,94,224,61,30,4678,99,73,1888,2048
06037602510,820400,1676,2656,131,152,74,34,1099,0,34,24,0,154,213,2051,704,4004,0.5119,44,1253,840.0,4531.0,0,1253,2287,4004,3642,4004,461,1253,0,29,10,0,0,13,0,18,45,19,0,0,79,267,325,136,42,284,303,71,4004,68,64,1253,1253
06037602511,802600,1696,-666666666,92,166,23,191,1396,0,0,0,10,108,65,1984,827,4229,0.4678,108,1504,496.0,5436.0,0,1541,1699,4229,3844,4125,239,1504,0,20,8,0,37,0,0,160,135,33,8,0,164,102,177,131,102,314,157,377,4229,39,56,1504,1541
06037602512,610900,1856,1330,5,65,64,0,294,17,14,25,16,289,129,988,350,1889,0.4538,10,583,1625.0,3069.0,0,629,949,1889,1521,1889,194,583,17,10,17,9,33,0,27,0,54,37,20,0,41,58,121,47,0,35,105,20,1889,165,76,583,629
06037602513,618800,1751,1832,69,34,7,44,449,20,0,0,0,35,20,705,403,1391,0.4172,43,484,170.0,2153.0,0,498,591,1428,1282,1428,99,484,3,8,0,0,0,0,0,0,29,0,0,14,62,62,52,31,86,78,90,0,1428,15,20,484,498
06037602601,756100,1656,2539,61,0,57,54,606,68,104,188,162,1060,189,2433,335,4982,0.4145,165,1666,6952.0,8987.0,62,1735,1415,4989,4155,4956,866,1666,31,65,73,47,39,27,83,61,170,79,57,46,67,236,131,169,93,105,282,74,4989,640,420,1666,1735
