GEOID,B25077_001E,B25064_001E,B25088_001E,B25070_004E,B25070_005E,B25070_006E,B25070_007E,B25070_001E,B25091_005E,B25091_006E,B25091_007E,B25091_008E,B25091_001E,B23025_005E,B23025_003E,B17001_002E,B17001_001E,B19083_001E,B19057_002E,B19057_001E,B25022_002E,B25022_001E,B25034_002E,B25034_001E,B03003_003E,B03003_001E,B07001_017E,B07001_001E,B11001_003E,B11001_001E,B01001_020E,B01001_021E,B01001_022E,B01001_023E,B01001_024E,B01001_025E,B01001_044E,B01001_045E,B01001_046E,B01001_047E,B01001_048E,B01001_049E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_027E,B01001_028E,B01001_029E,B01001_030E,B01001_001E,B25014_003E,B25014_004E,B25014_001E,B25001_001E
06037134905,652400,2979,2820,249,296,172,136,2599,9,41,0,0,267,164,4192,1071,5590,0.4735,358,2866,1153.0,9019.0,124,3161,866,5590,4485,5534,660,2866,0,50,45,7,14,5,16,68,25,9,50,19,193,30,91,147,50,10,14,140,5590,223,44,2866,3161
06037134906,-666666666,1954,-666666666,91,130,221,172,1136,0,0,0,0,0,118,2035,380,3056,0.343,12,1136,-666666666.0,3545.0,0,1165,1998,3056,2414,3056,368,1136,7,22,94,34,0,0,10,56,25,0,22,38,0,101,89,28,67,31,157,57,3056,0,0,1136,1165
06037134907,-666666666,2531,-666666666,203,171,268,174,1696,0,0,0,0,0,406,2704,806,3589,0.3564,88,1696,-666666666.0,5341.0,56,1839,863,3635,2649,3635,346,1696,0,0,0,0,0,0,0,0,0,0,0,0,148,0,46,0,121,0,0,19,3635,0,0,1696,1839
06037135102,797600,3314,3096,6,47,55,15,179,150,63,125,84,1018,83,1955,295,3648,0.4673,19,1197,6875.0,7736.0,0,1305,687,3652,3196,3601,788,1197,0,172,70,77,94,40,64,76,106,44,29,30,71,72,101,35,103,60,159,53,3652,734,274,1197,1305
06037135111,728800,2095,2286,84,136,76,59,674,28,83,58,0,596,136,2231,329,4001,0.369,150,1270,3766.0,6553.0,0,1338,1359,4001,3332,3947,624,1270,10,95,43,24,0,0,21,40,106,25,22,146,113,181,210,22,148,50,81,0,4001,444,142,1270,1338
06037135113,370700,2905,1422,92,291,56,111,1108,7,41,17,0,207,100,2011,374,2951,0.4107,77,1315,892.0,4974.0,0,1524,493,2951,2270,2951,376,1315,7,66,41,8,24,0,67,10,61,20,32,7,39,55,27,41,104,11,68,83,2951,167,40,1315,1524
06037135115,612900,2143,1827,174,204,64,233,1219,0,31,13,0,222,162,1807,131,3206,0.3254,64,1441,1173.0,4231.0,0,1965,595,3212,2331,3125,608,1441,0,16,26,18,30,14,59,29,29,26,60,15,37,101,141,25,287,26,51,72,3212,205,17,1441,1965
06037135116,-666666666,2138,2116,271,84,73,60,917,0,46,0,2,116,207,878,312,1477,0.4719,22,1033,605.0,2937.0,0,1033,259,1477,1369,1475,145,1033,0,0,82,0,21,30,19,39,56,85,11,63,16,38,37,0,25,0,0,9,1477,114,2,1033,1033
06037135201,912900,2975,3419,21,11,12,11,163,49,59,66,62,706,231,1515,457,3033,0.3942,33,869,4763.0,5376.0,4,936,579,3104,2815,3067,652,869,14,12,78,17,39,40,20,18,99,25,26,29,114,138,147,69,158,140,58,89,3104,391,295,869,936
06037135202,834600,3501,2809,18,37,30,53,486,118,169,95,42,1012,232,2372,419,4625,0.3704,35,1498,6459.0,8804.0,0,1531,461,4625,4199,4592,958,1498,58,27,28,45,40,54,19,13,43,17,73,81,100,191,99,97,95,222,257,131,4625,685,322,1498,1531
06037135204,816400,3501,2167,50,23,11,16,272,109,220,48,67,1367,221,2427,115,4481,0.362,65,1639,7990.0,9393.0,0,1639,844,4481,3987,4437,892,1639,10,15,1,100,138,38,14,132,40,135,12,31,235,94,67,52,98,85,0,58,4481,986,345,1639,1639
06037135205,1026300,-666666666,3019,2,26,6,12,128,67,63,42,16,637,142,934,276,2050,0.5892,15,765,4784.0,5676.0,0,781,33,2059,1820,2021,421,765,11,50,79,82,19,12,9,16,137,29,12,106,94,58,75,26,92,84,40,33,2059,556,81,765,781
06037137000,1086800,3438,3077,9,6,9,0,283,116,78,151,105,1420,206,2386,385,5029,0.4845,141,1703,10053.0,11524.0,11,1808,691,5035,4649,4984,920,1703,52,182,116,34,39,201,61,121,163,117,42,158,140,219,96,84,92,126,90,33,5035,1050,370,1703,1808
06037137103,539000,2602,2656,67,124,148,48,1229,68,115,49,168,1166,256,3183,862,5560,0.4229,150,2395,5478.0,10913.0,0,2564,813,5560,4885,5345,900,2395,80,63,130,105,58,0,101,154,149,271,42,52,141,93,28,0,264,63,29,43,5560,772,381,2395,2564
06037137104,842500,2083,2978,37,0,0,15,117,77,38,95,20,854,110,1264,457,2416,0.4938,7,971,5039.0,5697.0,0,1022,347,2416,2167,2382,435,971,85,54,44,71,28,45,98,71,16,61,18,26,54,46,101,73,23,26,73,0,2416,630,202,971,1022
06037137202,925000,2199,3259,55,35,82,125,1017,41,68,10,53,351,260,1971,378,3304,0.5103,153,1368,2104.0,5929.0,12,1435,407,3339,2640,3339,562,1368,100,37,59,16,0,23,36,43,12,29,0,1,47,168,116,13,135,0,63,64,3339,199,134,1368,1435
06037137203,1047000,2135,2882,97,25,24,12,319,7,44,26,127,518,112,1450,178,2654,0.506,49,837,3164.0,4597.0,0,848,822,2660,2212,2649,458,837,22,15,41,41,0,9,49,22,32,24,7,0,11,82,60,331,19,14,158,200,2660,308,210,837,848
06037137301,1107500,3501,3735,4,0,7,0,28,115,107,42,24,718,68,1199,46,2142,0.3622,6,746,5407.0,5612.0,0,801,134,2142,2090,2135,490,746,16,25,61,47,23,44,23,20,54,10,17,80,0,29,57,122,7,44,126,43,2142,543,165,746,801
06037137302,1139400,3501,3559,0,7,0,0,173,74,137,180,97,1375,145,2159,307,4376,0.4215,56,1548,10304.0,11544.0,0,1614,533,4376,3712,4335,998,1548,116,94,87,123,53,129,30,53,185,107,55,113,132,163,94,72,147,123,75,128,4376,1059,302,1548,1614
06037137401,977500,2864,3425,110,114,51,0,517,62,73,122,65,1050,82,2419,343,4493,0.3775,69,1567,6689.0,8904.0,88,1722,687,4567,4159,4488,900,1567,61,62,89,52,49,13,57,72,61,26,41,35,81,108,221,114,341,180,90,56,4567,641,371,1567,1722
06037137402,1236800,2946,3381,62,69,0,95,628,191,113,173,52,1410,261,3024,139,5587,0.4002,0,2038,9524.0,12703.0,0,2214,644,5663,4539,5572,1111,2038,44,173,147,55,21,99,65,113,160,93,48,100,200,157,66,152,335,272,154,79,5663,1032,378,2038,2214
06037137501,1516800,2605,4001,64,243,109,44,1298,95,0,60,23,728,308,2850,757,5419,0.4714,21,2026,5705.0,10597.0,0,2137,544,5426,4429,5308,848,2026,39,46,110,96,31,37,15,90,44,131,37,107,314,65,229,14,274,173,11,121,5426,629,83,2026,2137
06037137502,991200,3269,3407,39,0,26,0,415,170,84,36,165,1280,136,2521,244,4358,0.4545,27,1695,8683.0,10075.0,0,1923,652,4432,3679,4389,986,1695,0,131,133,36,26,36,33,72,44,39,102,122,116,104,202,74,66,29,144,63,4432,998,238,1695,1923
06037137504,1633500,3501,4001,6,0,0,0,57,52,57,44,103,605,46,1054,35,1983,0.4678,26,662,4929.0,5333.0,0,702,326,1983,1633,1973,431,662,3,19,57,40,16,24,14,18,79,31,23,17,53,85,108,15,7,137,49,22,1983,495,110,662,702
06037138000,974600,3501,3648,47,29,0,75,362,202,205,72,47,1470,136,2553,274,4826,0.3834,42,1832,9795.0,11899.0,0,1925,285,4826,4390,4781,1089,1832,70,105,200,98,24,52,91,93,228,70,40,66,185,203,117,29,254,144,81,58,4826,1164,306,1832,1925
06037139001,855200,2317,2582,187,77,124,60,1143,92,25,126,138,1090,290,3073,392,5511,0.4127,85,2233,5924.0,10410.0,0,2287,1119,5511,4691,5467,1054,2233,67,10,70,82,0,111,69,132,125,31,190,1,322,91,198,47,230,176,123,68,5511,599,437,2233,2287
06037139200,771900,2274,2649,13,143,109,125,997,117,36,148,10,1297,174,3378,488,5946,0.4431,28,2294,7538.0,11270.0,0,2408,1060,5946,5571,5913,1244,2294,11,97,177,29,37,109,66,108,292,62,70,24,63,124,154,99,218,22,132,57,5946,898,399,2294,2408
06037139301,1032100,3501,3826,0,13,22,28,233,160,124,102,109,1246,89,2271,221,4150,0.4047,65,1479,8235.0,9292.0,0,1587,622,4243,3888,4182,792,1479,17,123,69,71,92,0,60,41,140,109,16,60,84,65,159,177,200,132,159,79,4243,789,429,1479,1587
06037139302,361600,2046,1450,161,205,267,133,1508,62,69,2,68,436,243,3122,725,5181,0.3497,62,1944,1765.0,6549.0,0,2022,2002,5181,4219,5179,625,1944,101,26,66,42,38,0,9,55,88,20,47,29,64,193,237,87,93,92,161,26,5181,251,174,1944,2022
06037139303,496500,1671,2045,23,164,131,78,1614,105,78,48,0,540,143,2520,418,4396,0.5803,53,2154,2524.0,7984.0,0,2277,1216,4556,3861,4519,641,2154,34,78,31,9,8,162,139,109,93,101,87,187,65,134,148,58,48,167,39,63,4556,448,90,2154,2277
06037139401,1049400,1850,3868,40,84,47,69,854,18,41,72,6,304,41,1462,226,2405,0.5547,58,1158,1801.0,4414.0,0,1246,383,2405,2098,2394,483,1158,22,36,21,73,48,58,69,31,89,0,61,104,55,0,66,44,45,114,0,11,2405,277,27,1158,1246
06037139402,1735000,3211,4001,0,0,5,0,79,36,53,26,26,867,59,1239,340,2892,0.4992,23,946,7299.0,7735.0,0,1014,247,2893,2667,2856,654,946,18,40,72,30,31,78,47,46,98,103,24,43,38,92,84,84,64,47,167,48,2893,687,173,946,1014
06037139502,1005200,3078,3339,79,11,22,100,474,65,17,110,13,689,95,1709,163,3113,0.4191,34,1163,4166.0,6256.0,0,1262,637,3113,2793,3106,667,1163,14,34,45,76,32,10,94,11,95,60,21,60,161,135,65,20,48,177,67,25,3113,445,225,1163,1262
06037139504,627900,1917,2282,42,71,200,82,1361,16,8,8,0,443,222,2180,665,3741,0.5135,77,1804,2307.0,7175.0,0,1970,398,3741,3532,3698,631,1804,8,12,17,66,37,18,26,55,113,104,160,108,74,56,6,40,158,134,140,10,3741,365,78,1804,1970
06037139505,416000,1725,1359,34,52,201,243,1188,35,0,0,61,334,256,1658,574,2485,0.4145,35,1522,1155.0,4524.0,0,1593,622,2485,1986,2427,332,1522,49,11,32,35,23,11,12,32,181,60,0,11,0,85,29,0,144,21,52,0,2485,224,110,1522,1593
06037139506,473000,1809,1674,79,29,85,19,669,93,85,104,21,817,27,1405,124,2889,0.4112,11,1486,3316.0,5700.0,0,1486,713,2889,2180,2854,427,1486,119,0,75,0,0,42,0,118,52,36,37,55,32,111,12,7,91,0,237,90,2889,666,126,1486,1486
06037139600,1385900,2540,2844,43,54,197,16,865,89,79,175,37,1421,294,2518,307,5134,0.5482,14,2286,10040.0,13463.0,47,2435,291,5134,4746,5107,1024,2286,130,122,154,88,27,88,20,73,135,101,148,164,48,237,126,19,172,129,186,88,5134,1105,257,2286,2435
06037139701,1544700,3102,3904,51,23,35,0,541,156,102,76,169,1574,230,2472,706,5335,0.5461,23,2115,11426.0,13844.0,0,2326,280,5388,4517,5307,1141,2115,18,97,145,105,44,98,4,183,317,115,100,127,164,181,90,43,136,56,131,143,5388,1243,331,2115,2326
06037139703,2000001,3501,4001,0,7,0,17,57,40,33,6,45,808,58,968,70,2431,0.4959,5,865,6213.0,6682.0,6,964,36,2438,2309,2438,594,865,57,73,73,54,47,38,53,28,93,79,6,63,11,64,98,50,67,103,109,75,2438,672,74,865,964
06037139704,2000001,3501,4001,0,0,15,111,165,0,65,61,4,817,83,1160,193,2597,0.5127,10,982,6534.0,7343.0,0,1037,50,2597,2440,2556,622,982,23,30,96,66,122,12,5,105,95,20,16,30,71,52,106,57,39,105,140,31,2597,714,103,982,1037
06037139705,2000001,-666666666,4001,0,0,0,0,67,232,184,63,60,1251,118,2160,48,4097,0.4102,0,1318,10031.0,10452.0,0,1318,110,4097,3699,4097,989,1318,49,98,118,151,63,30,68,21,77,126,101,95,27,314,115,113,205,129,100,18,4097,1034,217,1318,1318
06037139801,1589000,-666666666,4001,0,0,0,8,24,45,58,50,97,1194,164,1922,114,3498,0.4857,12,1218,,,9,1276,98,3498,3229,3487,864,1218,67,21,50,76,58,29,25,49,139,85,107,77,61,144,164,59,106,87,100,59,3498,965,218,1218,1276
06037139802,1623500,3501,4001,12,7,0,0,106,94,127,31,93,1318,129,1859,323,3887,0.4928,67,1424,10714.0,11572.0,0,1434,129,3887,3675,3887,1100,1424,46,19,76,135,74,95,102,57,167,94,77,18,73,153,172,101,44,59,84,160,3887,1076,242,1424,1434
06037141101,1009200,2049,2913,223,156,130,111,1695,37,23,51,32,580,265,3032,329,4434,0.5458,107,2275,3769.0,9800.0,0,2579,896,4434,3908,4410,511,2275,0,7,20,20,0,21,24,33,85,29,49,35,258,76,75,18,136,49,130,17,4434,425,155,2275,2579
06037141102,1298800,2214,3678,96,125,42,50,857,79,44,55,28,490,270,1976,310,2961,0.5033,39,1347,3063.0,6124.0,0,1498,434,2961,2731,2954,526,1347,60,36,45,7,8,0,13,41,74,7,29,20,94,159,42,33,52,73,27,50,2961,377,101,1347,1498
06037141201,1054300,2072,3135,264,148,266,170,1812,3,35,0,36,321,199,2862,454,3946,0.4358,41,2133,1808.0,8404.0,0,2268,639,3960,3409,3915,435,2133,11,27,25,7,27,43,25,56,31,36,41,26,123,37,71,48,140,63,43,23,3960,289,32,2133,2268
06037141202,934200,2332,3368,136,63,107,144,815,109,96,39,8,633,82,1897,259,2958,0.46,30,1448,3811.0,6663.0,0,1535,341,2958,2648,2911,531,1448,89,44,97,11,0,23,39,38,51,60,28,25,61,6,65,73,53,27,28,50,2958,503,116,1448,1535
06037141303,606100,2236,2740,108,184,196,127,1371,19,24,29,9,295,228,2344,397,3229,0.4183,23,1666,1295.0,6149.0,0,1776,432,3231,2665,3204,627,1666,19,0,36,35,26,8,24,0,94,45,56,41,104,58,10,25,62,33,13,22,3231,242,53,1666,1776
06037141304,1284200,2135,3884,68,97,108,53,822,141,83,68,93,677,112,2043,347,3011,0.6082,9,1499,4424.0,7324.0,0,1653,270,3011,2611,3001,512,1499,22,66,119,7,9,15,57,55,63,48,65,58,31,62,91,55,67,41,90,8,3011,602,55,1499,1653
06037141305,1082000,2012,3373,98,101,159,88,1077,9,60,26,0,334,270,1971,327,2878,0.5803,61,1411,2447.0,6305.0,18,1478,948,2878,2464,2816,430,1411,66,71,42,15,13,13,21,48,14,14,39,0,224,0,0,0,33,0,152,0,2878,250,84,1411,1478
06037141306,1066900,2575,3184,167,44,82,162,1140,38,11,9,61,342,305,2219,90,3076,0.4565,16,1482,2065.0,6256.0,0,1648,672,3076,2673,3030,577,1482,26,0,41,0,31,7,25,9,31,0,52,54,86,56,90,44,53,62,22,0,3076,274,68,1482,1648
06037141400,1524500,2339,3975,79,77,22,137,951,110,70,81,36,1039,101,2427,286,4986,0.5393,100,1990,7612.0,11165.0,0,2115,900,5019,4431,4969,912,1990,14,25,134,28,47,46,43,75,82,83,58,193,288,240,103,89,218,48,85,101,5019,805,234,1990,2115
06037141500,2000001,-666666666,4001,0,0,0,0,32,88,40,101,34,1071,37,1427,89,3017,0.5151,18,1103,,,0,1143,120,3017,2748,2933,667,1103,17,31,88,8,37,63,37,95,57,38,32,129,81,53,66,39,144,44,74,57,3017,1027,44,1103,1143
06037141600,1543300,3501,4001,109,20,0,0,248,130,123,49,63,1481,125,2345,213,3853,0.4798,16,1729,10080.0,11583.0,0,1947,387,3853,3582,3805,895,1729,10,88,193,88,8,25,61,41,133,98,51,51,77,105,67,122,62,37,115,157,3853,1320,161,1729,1947
06037141700,1689900,3501,4001,0,48,0,0,79,89,62,126,71,1083,299,1859,51,3086,0.4333,17,1162,7593.0,8157.0,0,1382,235,3086,2523,3026,868,1162,45,56,120,40,45,23,26,51,102,51,25,18,116,96,27,64,104,61,50,52,3086,962,111,1162,1382
06037143101,1599200,2261,3972,40,74,55,48,379,43,35,14,6,695,70,1103,69,2074,0.5596,0,1074,4536.0,5891.0,0,1165,238,2074,1731,2021,534,1074,114,9,75,15,30,0,29,15,47,28,62,83,67,110,12,7,25,43,33,0,2074,528,167,1074,1165
06037143102,821000,2303,3247,107,79,32,98,900,70,28,28,0,308,114,1762,80,2337,0.3858,44,1208,1571.0,4610.0,0,1222,507,2337,1905,2337,367,1208,0,29,10,10,14,0,0,37,41,26,0,9,120,0,94,29,19,0,0,51,2337,255,53,1208,1222
06037143200,939700,1818,3117,177,174,42,86,1449,62,14,77,124,616,282,3283,408,4235,0.4404,19,2065,3638.0,8339.0,20,2278,1346,4235,3125,4235,591,2065,44,3,32,49,22,0,3,18,53,14,57,13,0,37,91,0,103,90,0,51,4235,510,106,2065,2278
06037143301,842200,1853,2625,163,122,142,45,1272,31,13,109,0,317,112,1976,177,3385,0.4424,78,1589,2021.0,6504.0,0,1652,790,3385,2932,3308,427,1589,27,0,9,68,113,26,0,35,142,104,0,43,24,234,49,16,77,105,149,24,3385,261,56,1589,1652
06037143302,1277300,2009,3164,176,118,110,12,926,100,79,12,23,692,182,2008,246,3258,0.4843,45,1618,4497.0,7808.0,20,1661,322,3258,2955,3241,685,1618,0,38,99,24,48,65,76,130,57,13,113,21,114,180,44,0,75,70,66,0,3258,541,151,1618,1661
06037143401,1280100,2539,3345,223,101,35,223,1316,143,19,129,85,988,340,3472,294,5478,0.4351,151,2304,5906.0,11029.0,0,2367,548,5478,4570,5417,1134,2304,38,70,99,18,62,213,135,0,126,21,15,179,139,160,156,14,149,99,134,155,5478,625,346,2304,2367
06037143402,1032000,2349,3719,89,49,56,18,444,36,44,5,0,327,119,1123,40,1844,0.5798,9,771,1880.0,3750.0,0,809,124,1844,1568,1814,304,771,1,0,0,74,15,7,9,19,34,16,0,23,168,23,54,52,30,78,0,12,1844,197,130,771,809
06037143500,1520000,2602,4001,168,264,23,203,1255,102,308,79,83,1079,259,3132,264,5328,0.4762,45,2334,7030.0,12364.0,0,2607,602,5328,4757,5232,1003,2334,71,58,208,112,8,32,22,76,126,44,38,30,177,115,135,39,222,140,78,88,5328,865,214,2334,2607
06037143602,951100,1763,3924,176,98,89,119,1239,115,12,77,26,1019,324,2550,612,4439,0.6155,161,2258,6593.0,11380.0,0,2387,574,4734,4191,4713,756,2258,15,63,56,15,29,39,78,185,125,107,16,98,93,62,74,117,80,122,106,49,4734,891,128,2258,2387
06037143603,942700,2113,2893,53,99,137,153,920,94,42,21,16,411,129,1815,256,2459,0.4491,33,1331,2039.0,5284.0,0,1434,326,2459,1988,2393,380,1331,16,30,33,18,0,17,58,46,0,8,20,11,107,28,10,33,83,47,0,10,2459,284,127,1331,1434
06037143605,1047600,2986,3595,18,130,101,54,898,7,0,0,0,34,152,1554,181,1827,0.4213,30,932,190.0,2779.0,0,1093,191,1827,1115,1814,237,932,0,0,16,0,0,0,0,0,0,0,8,6,0,0,22,0,13,15,0,0,1827,34,0,932,1093
06037143606,713200,2260,-666666666,92,158,195,6,974,12,0,0,3,29,68,1407,171,1695,0.4236,49,1003,171.0,3306.0,0,1038,159,1695,1213,1695,162,1003,0,0,0,0,0,0,22,0,29,0,0,0,73,15,22,0,5,0,0,0,1695,15,14,1003,1038
06037143700,1704900,1996,4001,110,8,39,51,534,229,59,42,188,1266,206,2384,241,3438,0.533,78,1800,7711.0,9518.0,10,2042,585,3438,2903,3438,669,1800,20,58,120,27,18,0,101,51,40,80,47,0,205,59,15,0,50,39,41,42,3438,1123,138,1800,2042
06037143801,1852500,2758,4001,162,74,94,32,596,86,53,45,9,788,316,2150,163,3411,0.4787,30,1384,5140.0,7879.0,0,1461,296,3411,2945,3386,778,1384,87,0,69,20,30,31,0,53,45,20,25,15,96,115,69,0,137,149,71,51,3411,571,217,1384,1461
06037143802,2000001,2417,3833,47,54,81,42,623,65,29,11,3,426,200,1462,85,2239,0.5401,126,1049,3106.0,5775.0,0,1169,181,2239,1794,2232,451,1049,51,87,106,44,20,16,0,111,54,72,15,7,7,54,42,18,76,46,26,39,2239,385,41,1049,1169
06037143901,2000001,3501,4001,34,0,30,0,170,74,144,7,61,1413,107,2130,90,4210,0.5482,34,1583,10713.0,11698.0,0,1779,684,4222,3672,4157,977,1583,52,36,244,34,9,31,64,43,99,92,43,40,93,113,112,125,119,145,250,71,4222,1178,229,1583,1779
06037143902,1661300,2321,3611,133,62,73,27,623,122,39,0,15,766,179,1925,284,3053,0.5779,20,1389,5776.0,8140.0,0,1517,519,3053,2685,3022,502,1389,35,23,74,41,19,42,100,28,37,68,38,32,36,89,126,92,84,73,91,38,3053,682,84,1389,1517
06037181000,1178500,2124,3138,58,106,129,40,704,120,268,128,84,1493,170,3266,580,5903,0.5251,91,2197,9068.0,12117.0,0,2396,1671,5992,4749,5803,1223,2197,109,112,35,113,53,56,23,63,159,136,110,76,186,292,232,37,138,310,132,56,5992,946,529,2197,2396
06037181300,1038700,1870,3250,75,82,60,51,440,101,127,31,102,848,147,2356,240,3971,0.4178,31,1288,5236.0,7209.0,0,1371,1317,3971,3414,3920,763,1288,48,127,42,19,19,16,69,148,36,23,31,41,180,117,121,18,189,30,72,78,3971,592,245,1288,1371
06037181400,1011100,1840,2468,194,224,107,73,998,63,69,68,52,649,225,2626,331,4558,0.4992,110,1647,3467.0,6956.0,0,1721,1734,4655,4234,4552,737,1647,11,23,103,47,10,48,35,48,117,116,41,132,279,135,110,99,89,52,159,64,4655,397,240,1647,1721
06037181500,1045600,2106,2554,23,27,13,4,321,193,118,68,60,1004,103,2029,603,4097,0.4144,33,1325,6420.0,7961.0,0,1404,1594,4106,3848,4100,786,1325,38,186,56,46,68,17,44,170,111,45,64,35,80,153,60,37,29,151,132,87,4106,694,229,1325,1404
06037181600,1048000,1727,2595,45,139,16,55,590,42,29,24,10,465,113,2439,64,2791,0.4533,10,1055,2634.0,4621.0,0,1132,1533,4438,3218,4438,490,1055,17,50,34,0,16,20,22,16,44,7,50,50,89,33,77,84,32,35,67,177,4438,248,200,1055,1132
06037183101,862200,1702,2060,87,79,30,115,608,29,97,10,22,546,77,1652,430,2741,0.508,58,1154,2915.0,5185.0,0,1296,1747,2741,2396,2671,550,1154,86,39,68,60,0,18,43,64,36,53,23,43,51,37,38,44,88,62,22,0,2741,296,238,1154,1296
06037183103,-666666666,1782,3548,59,223,360,142,1277,8,146,17,27,346,246,2612,422,4495,0.3989,85,1623,1964.0,6497.0,0,1673,2595,4548,3956,4458,760,1623,68,26,59,9,26,0,88,47,19,31,7,23,103,52,39,42,152,302,213,94,4548,104,242,1623,1673
06037183104,935700,1807,2294,27,2,49,0,239,50,57,55,42,505,44,1053,191,1894,0.4538,29,744,3016.0,3910.0,0,802,782,1902,1729,1895,305,744,26,11,85,43,40,1,33,22,79,43,11,17,22,35,23,43,33,37,23,51,1902,326,164,744,802
06037183220,783800,1750,2248,36,94,53,47,517,32,43,35,122,549,161,1814,267,2983,0.4184,8,1066,2793.0,4550.0,0,1155,1692,3118,2877,3102,490,1066,38,110,13,54,14,2,17,76,67,68,33,32,139,142,15,11,79,0,83,77,3118,343,171,1066,1155
06037183221,930800,1884,3083,46,111,0,38,544,39,47,46,17,593,327,2171,402,3466,0.4609,92,1137,3237.0,5481.0,0,1160,2283,3514,3025,3495,461,1137,13,26,55,30,7,2,20,43,86,43,3,50,35,160,129,66,41,62,154,98,3514,314,279,1137,1160
06037183222,949000,1357,3303,69,188,26,81,623,104,100,58,132,932,173,2192,443,3603,0.4905,27,1555,4444.0,6542.0,0,1555,1575,3616,3191,3552,545,1555,174,66,38,13,83,22,33,46,124,134,23,57,151,45,47,0,75,111,52,20,3616,546,335,1555,1555
06037183300,944000,2031,2038,62,61,135,111,551,61,59,18,39,549,141,1895,207,3221,0.4069,109,1100,2931.0,4812.0,0,1156,1950,3231,2926,3172,556,1100,18,41,54,53,5,9,63,85,24,12,86,17,66,63,130,4,78,102,143,19,3231,350,123,1100,1156
06037183401,969100,1803,1693,13,24,64,63,441,17,22,7,20,378,68,1357,328,2386,0.4719,99,819,1915.0,3713.0,0,825,1246,2416,2245,2402,418,819,72,45,39,7,5,24,12,25,104,42,26,91,62,31,64,63,37,22,55,17,2416,211,117,819,825
06037183402,1057200,1748,3205,161,101,54,62,799,15,42,26,42,262,154,1829,383,2822,0.4453,119,1061,1301.0,4608.0,20,1109,1133,2939,2553,2920,402,1061,12,41,53,42,7,10,16,55,35,49,14,52,38,33,20,31,126,11,47,46,2939,129,111,1061,1109
06037183510,915700,1923,2667,23,21,7,4,205,26,55,69,24,570,128,1402,135,2344,0.4549,8,775,3048.0,3883.0,0,801,1496,2346,2131,2301,334,775,60,34,32,12,0,36,24,10,50,24,20,57,95,33,64,39,34,28,57,60,2346,353,194,775,801
06037183520,912700,1452,1425,72,104,84,82,807,37,0,66,0,358,168,2233,569,3789,0.4877,29,1165,2094.0,4550.0,0,1248,3107,3850,3399,3804,562,1165,19,21,134,7,46,42,60,6,66,66,9,29,132,68,113,84,97,153,108,38,3850,165,171,1165,1248
06037183610,932200,1842,1855,63,79,67,61,706,53,5,48,16,298,165,1684,654,3038,0.4124,113,1004,1757.0,4157.0,0,1068,2024,3042,2508,2961,273,1004,5,60,10,11,0,7,29,6,107,28,59,55,114,18,63,62,135,45,71,34,3042,128,170,1004,1068
06037183620,915300,1518,2583,65,94,112,23,605,28,54,90,11,448,125,1798,305,3021,0.4089,77,1053,2481.0,4783.0,0,1071,1602,3038,2844,2975,453,1053,22,14,51,25,19,21,8,40,92,32,48,17,40,29,128,35,44,62,109,50,3038,275,166,1053,1071
06037183701,519600,1751,2278,64,52,95,43,856,75,84,17,37,455,172,1939,454,3181,0.4334,50,1311,1925.0,4670.0,0,1367,2124,3181,2768,3164,489,1311,50,71,33,53,0,41,0,50,97,11,24,7,66,124,57,10,23,147,146,0,3181,279,165,1311,1367
06037183702,967900,1772,2902,27,102,45,32,501,142,38,54,39,628,108,1769,182,3074,0.5039,23,1129,4227.0,6287.0,0,1152,1498,3074,2351,3045,502,1129,27,36,52,31,0,31,8,31,40,62,22,22,311,58,53,71,48,0,37,21,3074,427,160,1129,1152
06037183810,927400,1642,1935,202,64,155,106,1232,11,60,27,0,286,236,2635,689,4259,0.4041,67,1518,1815.0,5696.0,0,1575,3067,4259,3784,4212,442,1518,119,0,11,26,50,13,46,55,79,6,45,0,53,127,167,64,91,139,59,105,4259,151,135,1518,1575
06037183820,945200,1512,1574,309,160,69,129,1134,12,9,5,10,135,263,2307,248,3352,0.4151,19,1269,727.0,4090.0,0,1292,2475,3352,2962,3298,478,1269,30,0,0,0,0,10,28,35,12,9,13,11,133,22,54,18,74,14,61,69,3352,70,56,1269,1292
06037185101,735100,1740,3015,74,131,43,55,684,28,50,44,0,331,280,1784,192,2714,0.443,81,1015,1695.0,3912.0,0,1015,1368,2780,2494,2780,498,1015,19,0,42,82,11,19,19,21,54,62,54,55,132,98,42,0,19,26,21,57,2780,159,120,1015,1015
06037185102,1115900,3501,4001,52,0,6,4,314,126,150,20,51,1105,227,2135,272,3542,0.4401,25,1419,6514.0,7524.0,4,1496,920,3542,2789,3404,913,1419,0,63,103,37,14,7,6,97,95,44,20,53,134,140,41,18,81,30,17,16,3542,867,226,1419,1496
06037185202,1165800,1965,2887,31,131,47,34,729,56,40,64,13,772,111,2461,334,4098,0.5986,46,1501,4336.0,7124.0,0,1582,1848,4098,3867,4084,654,1501,50,90,47,32,0,22,0,22,76,54,36,0,113,215,27,41,176,75,45,61,4098,393,339,1501,1582
06037185203,893600,1638,1922,85,80,102,23,587,25,26,26,13,299,64,1553,501,2696,0.4619,47,886,1633.0,3984.0,0,926,1907,2696,2445,2668,320,886,44,34,32,7,19,0,20,24,36,17,16,26,57,36,68,18,122,97,60,6,2696,186,95,886,926
